Axis1
Number of sampling data,512
Sampling time interval(ms),2.000
Time,Analog 1,Analog 2,Analog 3,Analog 4,Analog 5,Analog 6,Analog 7,Digital 1,Digital 2,Digital 3,Digital 4,Digital 5,Digital 6,Digital 7,Digital 8
ms,Servo motor speed,Torque,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected
0.000000,0,-1.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
2.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
4.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
6.000000,0,-1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
8.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
10.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
12.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
14.000000,0,-1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
16.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
18.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
20.000000,0,-1.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
22.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
24.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
26.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.000000,0,-1.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
32.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
34.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
36.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
38.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
40.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
42.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
44.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
46.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
48.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
50.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
52.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
54.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
56.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
58.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
60.000000,0,-1.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
62.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
64.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
66.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
68.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
70.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
72.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
74.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
76.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
78.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
80.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
82.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
84.000000,0,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
86.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
88.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
90.000000,0,-1.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
92.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
94.000000,0,-1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
96.000000,0,-1.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
98.000000,0,-2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
100.000000,0,-2.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
102.000000,-1.000000,-2.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
104.000000,-2.000000,-3.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
106.000000,-3.000000,-4.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
108.000000,-5.000000,-5.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
110.000000,-8.000000,-6.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
112.000000,-10.000000,-7.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
114.000000,-14.000000,-8.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
116.000000,-18.000000,-9.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
118.000000,-23.000000,-10.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
120.000000,-27.000000,-11.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
122.000000,-36.000000,-11.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
124.000000,-41.000000,-11.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
126.000000,-48.000000,-12.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
128.000000,-53.000000,-12.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
130.000000,-61.000000,-12.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
132.000000,-68.000000,-11.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
134.000000,-77.000000,-10.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
136.000000,-83.000000,-10.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
138.000000,-91.000000,-9.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
140.000000,-95.000000,-9.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
142.000000,-102.000000,-9.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
144.000000,-107.000000,-9.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
146.000000,-114.000000,-8.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
148.000000,-119.000000,-8.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
150.000000,-123.000000,-9.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
152.000000,-127.000000,-9.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
154.000000,-135.000000,-10.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
156.000000,-140.000000,-10.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
158.000000,-145.000000,-10.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
160.000000,-150.000000,-10.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
162.000000,-155.000000,-11.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
164.000000,-161.000000,-12.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
