Axis1
Number of sampling data,2560
Sampling time interval(ms),0.667
Time,Analog 1,Analog 2,Analog 3,Analog 4,Analog 5,Analog 6,Analog 7,Digital 1,Digital 2,Digital 3,Digital 4,Digital 5,Digital 6,Digital 7,Digital 8
ms,Servo motor speed,Torque,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected
0.000000,0,2.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666666,0,2.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.333332,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.999998,0,2.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
2.666664,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
3.333330,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
3.999996,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
4.666662,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
5.333328,0,2.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
5.999994,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
6.666660,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
7.333326,0,2.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
7.999992,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
8.666658,0,2.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
9.333324,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
9.999990,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
10.666656,0,2.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
11.333322,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
11.999988,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
12.666654,0,2.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
13.333320,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
13.999986,0,2.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
14.666652,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
15.333318,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
15.999984,0,2.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
16.666650,0,1.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
17.333316,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
17.999982,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
18.666648,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
19.333314,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
19.999980,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
20.666646,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
21.333312,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
21.999978,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
22.666644,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
23.333310,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
23.999976,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
24.666642,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
25.333308,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
25.999974,0,1.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
26.666640,0,1.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
27.333306,0,1.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
27.999972,0,1.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
28.666638,0,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.333304,0,1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
29.999970,0,1.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
30.666636,0,1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
31.333302,0,1.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
31.999968,0,0.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
32.666634,-1.000000,0.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
33.333300,-1.000000,0.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
33.999966,-1.000000,0.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
34.666632,-2.000000,0.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
35.333298,-2.000000,0.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
35.999964,-2.000000,-0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
36.666630,-3.000000,-0.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
37.333296,-3.000000,-0.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
37.999962,-4.000000,-0.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
38.666628,-5.000000,-1.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
39.333294,-6.000000,-1.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
39.999960,-7.000000,-2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
40.666626,-8.000000,-2.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
41.333292,-9.000000,-2.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
41.999958,-10.000000,-2.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
42.666624,-12.000000,-3.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
43.333290,-12.000000,-3.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
43.999956,-13.000000,-3.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
44.666622,-14.000000,-4.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
45.333288,-15.000000,-4.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
45.999954,-16.000000,-5.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
46.666620,-19.000000,-5.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
47.333286,-19.000000,-5.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
47.999952,-22.000000,-6.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
48.666618,-23.000000,-7.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
