,0,1,2,3,4,5,6,7,8
76,0.0008348888870000001,0.000825803593726783,0.0008042240000000027,9.500000000000025e-05,8.135419289976133e-05,0.0001005279999999999,6.803702466666667e-05,4.713416599870556e-05,8.37768183040141e-05
77,0.0008348888870000036,0.0008387165288534296,0.0008042239999999992,9.833333333333309e-05,0.00015689736398472043,0.00010052800000000077,7.292591266666669e-05,8.91026158847118e-05,0.00010052800000000012
78,0.0008185185166666616,0.000781898085623664,0.0008433178312934435,0.00010166666666666636,9.297621070692113e-05,0.00010052799999999947,7.78148006666667e-05,7.554277261888245e-05,0.00010052438099198498
79,0.0008185185166666685,0.0008400067490371664,0.0008153937666085416,0.00010533333333333358,0.00011040924540055047,0.0001005279999999999,8.22962813333333e-05,9.943124590185474e-05,9.494306643199868e-05
80,0.0008267037018333291,0.0007799611633012363,0.0008042244020980104,0.00010966666666666698,8.716519004978705e-05,0.000150791999999989,8.63703546666668e-05,8.845693234433118e-05,9.494306643200172e-05
81,0.000810333331500001,0.0008283845115924782,0.0008265631311190763,0.00011366666666666621,0.00018595239458217257,0.0001005279999999999,8.962961333333316e-05,0.00010137030344909846,0.00011170148614401444
82,0.000810333331500001,0.000785771173396857,0.0008153937666085347,0.00011800000000000005,0.00011040922729896254,0.00010052800000001118,9.411109400000008e-05,6.715161049242386e-05,0.00010052800000000012
83,0.000826703701833336,0.0007870616038398136,0.0008209791022723879,0.00012299999999999985,7.554315252655862e-05,0.00015079199999998836,9.940738933333308e-05,0.0001375242830054988,0.00012286371315198448
84,0.0008267037018333291,0.0008251570260894535,0.0007539600000000014,0.000127666666666667,0.00016270832026888575,0.00010052800000001161,0.00010307405533333349,0.00011363887292759251,9.49430664319989e-05
85,0.0008103333315000044,0.0008419423574680465,0.0008209781975504447,0.00013166666666666622,0.0001394642655616206,0.00015079199999998598,0.00010551849933333334,9.426885562437083e-05,0.0001340412204160167
86,0.000810333331499994,0.0008161169014618587,0.0008879978024495562,0.00013500000000000057,6.973212968597277e-05,0.0001507920000000003,0.00010837035066666692,0.00014269039222730728,0.00010610891244798321
87,0.0008021481463333403,0.0008270919790530282,0.0008042239999999992,0.00013899999999999937,0.00019757435625766427,0.00015079199999999985,0.000112444424,9.491317108944889e-05,0.00014520706643199972
88,0.0007939629611666624,0.0008406516706821049,0.0008544880000000039,0.0001429999999999999,0.00016851929082367396,0.00010052800000001508,0.00011692590466666638,0.00015689867379042747,0.00014520706643200102
89,0.0008021481463333369,0.0008677683739872349,0.0008544879999999935,0.000147,0.00014527524109269425,0.00015079199999999855,0.00012140738533333363,9.684971537620747e-05,0.00010611695468801599
90,0.0007939629611666658,0.0008232180640182704,0.0008042239999999992,0.00015133333333333361,0.0002033853226015461,0.0001507920000000003,0.00012629627333333266,0.00014333873175625565,0.00013403317817598176
91,0.0008021481463333299,0.000809013348557451,0.00080422400000002,0.00015466666666666623,0.00011622017653939009,0.0001507920000000003,0.00013037034666666747,0.000149793036037002,0.0001452070664320019
92,0.0008103333315000044,0.0008232174587637156,0.0008042239999999853,0.00015833333333333368,0.00011040916246454193,0.0002010559999999855,0.00013281479066666602,0.00014850405146386685,0.00014520706643199842
93,0.000802148146333316,0.0008141780350952241,0.0008544880000000005,0.00016266666666666643,0.0001859522620863397,0.0001507920000000003,0.00013485182733333385,0.00012526195388205819,0.00014520706643199885
94,0.0008021481463333369,0.0008258004216619569,0.0008042240000000131,0.00016700000000000005,0.00022081829246226254,0.00015079199999999985,0.00013770367866666614,0.00012977431240065486,0.0001452070664320019
95,0.0008103333315000044,0.0008509796771813474,0.0008042239999999992,0.00017133333333333367,0.00018014122353500342,0.0002010559999999998,0.00014177775200000008,0.00017110387905901062,0.00014520706643199842
96,0.0008103333314999905,0.0008083671304573992,0.0008433176302202958,0.00017499999999999894,0.00011622013705379648,0.00015079200000000072,0.00014707404733333394,0.00016012705644194436,0.0001954710664320014
97,0.0008103333315000044,0.0008154691084648474,0.000815394369779697,0.00017833333333333503,0.00016851918876944778,0.00020105599999999894,0.00015237034266666607,0.00015625003355512106,0.00014520706643199885
98,0.0008103333314999905,0.0008161146193443533,0.0008042239999999992,0.00018199999999999987,0.00019176320049681637,0.00015079200000001503,0.00015725923066666663,0.00014657009214385586,0.00019547106643199837
99,0.0008103333314999905,0.0007935155394352619,0.0008042239999999992,0.00018633333333333262,0.00023825122793603125,0.00020105599999998593,0.00016214811866666718,0.00017626414784962944,0.00014520706643200232
100,0.000818518516666672,0.0008025547661502583,0.0008377326966457072,0.0001906666666666671,0.00016270814221937963,0.0002010559999999998,0.00016581478466666608,0.00017303990900545234,0.000195471066432004
101,0.0008103333314999975,0.000835484112882319,0.0008209793033542925,0.00019433333333333455,0.0002498731972221087,0.0002010559999999998,0.00016948145066666672,0.00016012709493028665,0.00019547106643199967
102,0.0007939629611666693,0.0008238618118442814,0.0008042239999999923,0.0001986666666666647,0.00012784209100383855,0.00020105599999999807,0.0001735555239999998,0.00020337938300342374,0.00017872109107201425
103,0.0007939629611666693,0.0008290260793160018,0.0008544880000000005,0.00020333333333333314,0.00024406215517385182,0.0002010559999999998,0.00017722219000000173,0.00018207975067171308,0.00016195704179198297
104,0.0008021481463333299,0.0007851221107922288,0.0008042239999999992,0.00020766666666666763,0.00024987313369788204,0.0002010559999999998,0.00018129626333333263,0.00020145032940140518,0.0001954710664319988
105,0.0007939629611666554,0.0008361296602097529,0.0008544880000000005,0.00021133333333333247,0.00016851907583008158,0.0002010559999999998,0.00018659255866666693,0.00017949438217389029,0.0002457350664319983
106,0.0007939629611666763,0.0008199870196816533,0.0008042240000000062,0.000215333333333333,0.00018014106832012645,0.0002513200000000002,0.00019270366866666697,0.00020403136005621523,0.00019547106643200488
107,0.0008021481463333369,0.0008038452614366129,0.0008042240000000062,0.0002199999999999997,0.00038352610174554377,0.0002010559999999998,0.00019799996399999954,0.00021113034471637385,0.00019547106643199794
108,0.0008021481463333299,0.0008496873716548267,0.0008544879999999935,0.00022366666666666715,0.0001859520279895747,0.0002513199999999837,0.00020288885200000183,0.00020855098448017972,0.0002457350664319992
109,0.0008103333314999975,0.0008567890309342588,0.0008042239999999923,0.00022699999999999977,0.00023825101556478653,0.00020105600000001542,0.00020777773999999805,0.00022082092348580957,0.0001954710664319988
110,0.000818518516666665,0.0008361279676766253,0.0008042240000000062,0.00023066666666666721,0.00018014099667227907,0.0002513200000000002,0.00021307403533333494,0.00021371288487975065,0.0002457350664319983
111,0.0008103333314999905,0.0008329004787184305,0.0008544880000000005,0.0002349999999999991,0.0002847389683086109,0.0002010560000000024,0.00021837033066666577,0.0002602048820889175,0.00022898549318402153
112,0.0008021481463333299,0.0008161123129278858,0.0008042239999999992,0.00023899999999999963,0.00013365297398790135,0.00025131999999999845,0.00022285181133333432,0.00022662786470391359,0.0002122206396799808
113,0.0008103333315000044,0.0008316076871385802,0.0008042240000000131,0.00024266666666666707,0.0004358248659351773,0.0002513200000000002,0.00022814810666666688,0.00023373074684266467,0.0002457350664319992
114,0.0008021481463333299,0.0008180490585567649,0.0008433174291346407,0.0002473333333333329,0.00018014092264438848,0.0002513199999999976,0.00023425921666666606,0.00024535212151955647,0.0002457350664319992
115,0.0007939629611666693,0.0007825379036673977,0.000815394570865352,0.0002516666666666674,0.0002905498482978549,0.00025132000000000106,0.00023914810466666662,0.00025568693762878427,0.00029599906643200044
116,0.0008021481463333299,0.0007954511350470109,0.0008042239999999992,0.0002553333333333331,0.0002789278231858424,0.00025132000000000106,0.00024362958533333343,0.00025632839919901337,0.0002457350664319966
117,0.0008021481463333299,0.0008103013426870934,0.0008265627289536781,0.0002593333333333319,8.135394269255525e-05,0.0002513199999999976,0.00024933328799999974,0.0002518123436613118,0.00024573506643200526
118,0.0008021481463333299,0.0008451661317987538,0.0008321492710463285,0.0002633333333333359,0.00035447072016297175,0.000301583999999978,0.00025462958333333317,0.00027117805075646713,0.0002959990664319987
119,0.0008021481463333299,0.0007864111482732694,0.0008042239999999992,0.00026666666666666505,0.00026730575665192755,0.0002513200000000236,0.00025992587866666746,0.0002673077114768779,0.00029599906643200044
120,0.0008021481463333299,0.0008341904109590154,0.0008042239999999853,0.0002699999999999994,0.00036609262182331175,0.0002513199999999976,0.0002660369886666658,0.0002614929672492706,0.0002457350664319992
121,0.0008103333315000044,0.0008432286942759576,0.0008712417953790907,0.00027433333333333476,0.00029636065600590136,0.0003015840000000006,0.00027337032066666704,0.00029829588558839826,0.00029599906643199697
122,0.0008103333315000044,0.0008270888421572295,0.0008377342046209241,0.0002786666666666649,0.00027311665312688277,0.00030158399999998496,0.00028070365266666744,0.00027117974660944427,0.0003015783704319753
123,0.0008021481463333091,0.0008051341970996204,0.0008042239999999923,0.0002826666666666689,0.00016851877173242047,0.00025132000000001667,0.0002868147626666692,0.00028280170786800993,0.0003406781328640085
124,0.0008021481463333369,0.0008122377120658164,0.0008042240000000062,0.000287666666666667,0.0003486594933467084,0.0003015840000000006,0.00029211105800000005,0.00028732263040643323,0.00029600469600001705
125,0.000818518516666665,0.0008174027287575422,0.0008153928618069781,0.0002923333333333337,0.00035447043757895653,0.0003015839999999832,0.00029618513133333225,0.0003015279210272538,0.0002959990664319987
126,0.0008267037018333326,0.0008438740932234998,0.0008433191381930216,0.0002959999999999994,0.0003021714830599466,0.0003015840000000023,0.0003006666120000008,0.0003318715892194346,0.00034626306643199996
127,0.000818518516666665,0.0008451658537794726,0.0008042239999999923,0.0002999999999999999,0.0003486593608454224,0.00030158399999999884,0.00030596290733333337,0.0003183092489626744,0.00032391770259197587
128,0.0008267037018333395,0.0008103001051633085,0.0008544880000000005,0.00030333333333333254,0.0002324395485937443,0.00030158399999999884,0.0003124814246666663,0.00032800412929116785,0.00034067813286400676
129,0.0008267037018333326,0.0008257951050939655,0.0008544880000000005,0.00030666666666666863,0.000319604346403388,0.0003015840000000179,0.00032103697866666704,0.0003660856947405016,0.0003406781328639981
130,0.000818518516666672,0.0007812471876930405,0.0008042240000000062,0.0003110000000000005,0.0003544702307192952,0.00030158399999999884,0.0003299999400000024,0.0003396213738354869,0.00034067813286399636
131,0.0008267037018333395,0.0008897157750835244,0.00080422400000002,0.0003149999999999993,0.00036609215673862223,0.0003518479999999845,0.0003381480866666651,0.0003790042164826448,0.0003853632309760227
132,0.000818518516666672,0.0007618728436074723,0.0008433172280820772,0.0003193333333333312,0.00031960422351228965,0.00030158400000000404,0.0003450740113333326,0.00034091332059959026,0.0003462570347519747
133,0.0008103333315000044,0.0008858449910186666,0.0008153947719178878,0.00032366666666666655,0.00033122615581986613,0.0003518480000000001,0.00034996289933333403,0.0003660901013003426,0.0003462690981120252
134,0.0008267037018333395,0.0007935086183742251,0.0008042240000000062,0.00032766666666666534,0.00026149430529742203,0.00030158399999999537,0.00035362956533333337,0.00039127166049259324,0.00039652706643200294
135,0.0008267037018333395,0.0008329015959199215,0.0008042239999999923,0.0003313333333333345,0.00036609198574109013,0.0003518480000000001,0.0003581110460000002,0.00035059749169073263,0.00037976623404797384
136,0.0008103333315000044,0.000824502256969506,0.0008544880000000143,0.00033466666666666367,0.00039514685095180455,0.00030158400000001445,0.00036462956333333484,0.00036286722574096174,0.0003909421328639976
137,0.000818518516666672,0.0008038428589759311,0.0008042239999999923,0.0003383333333333346,0.0002963601014145771,0.0003518479999999862,0.0003731851173333321,0.00039062583151311565,0.0003909421328639976
138,0.0008267037018333395,0.0008083631765855165,0.0008042240000000062,0.0003420000000000003,0.0003486589026630519,0.00035184799999999836,0.0003821480786666675,0.0003861039475003894,0.0003909421328639976
139,0.000818518516666672,0.000823857196483424,0.0008544880000000143,0.000345666666666666,0.0002789270909989913,0.00035184800000000356,0.00038988881800000076,0.0004235596290221022,0.0003909421328640115
140,0.0008267037018333395,0.0007360474136272332,0.0008042239999999923,0.0003499999999999996,0.00045906744400749447,0.00035184799999999315,0.00039599992799999907,0.0003932119212751474,0.0004412061328639954
141,0.000818518516666672,0.0009639714370192343,0.0008042239999999923,0.0003543333333333367,0.0003137928937350411,0.0003518480000000018,0.0004008888160000005,0.0003628553936696234,0.0003909485666560228
142,0.0008021481463333369,0.0006960105910956138,0.0008544868941894879,0.00035866666666666686,0.00047650025426415263,0.00035184799999998795,0.00040537029666666904,0.0004448708720458643,0.00044119969907197715
143,0.0008103333315000183,0.000888428399717256,0.0008042251058105049,0.00036299999999999527,0.00018595129730149956,0.0003518480000000053,0.00040985177733333066,0.0004183830567146621,0.00044120613286399366
144,0.0008103333314999905,0.0008290224672617419,0.0008042239999999923,0.00036700000000000274,0.0003951464670215975,0.00040211199999999614,0.0004151480726666615,0.0004216231968348638,0.0004412061328639971
145,0.0008021481463333369,0.0008141739170643703,0.0008377321940216953,0.00037066666666666845,0.00046487812766154296,0.0003518480000000053,0.0004216665900000083,0.00042032658962630476,0.00044120613286400753
146,0.0008103333315000044,0.0007651071888524763,0.0008153937666107586,0.0003753333333333317,0.00034284757176426123,0.00040211199999999614,0.00042859251466666193,0.0004519610208154716,0.0004412061328640006
147,0.0008021481463333369,0.0009058511548641207,0.0008098100393675867,0.0003799999999999984,0.0003660914307915715,0.00035184799999999836,0.0004351110319999983,0.00043388918815150807,0.00044120613286399366
148,0.0007939629611666693,0.0008103021701160867,0.0008042239999999645,0.00038366666666666757,0.00031379261886931714,0.0004021119999999996,0.00044203695666666584,0.00045454579152237606,0.0004914701328639984
149,0.0008021481463333507,0.0008303145006617468,0.0008321472604646413,0.00038766666666667157,0.0004648778930002803,0.0004021119999999996,0.000449370288666668,0.00045390158679247533,0.0004412061328639971
150,0.000802148146333323,0.0008174005351048313,0.0008265647395353654,0.00039133333333332687,0.0003835242073330289,0.0004021120000000031,0.0004558888059999974,0.0004739155316956789,0.0004914701328640018
151,0.0008021481463333369,0.0008400016085349099,0.0008042240000000062,0.000395000000000003,0.0005113655338263266,0.00035184799999999836,0.0004611851013333404,0.0004836066709595459,0.0004914701328640088
152,0.0008103333314999905,0.0008012601460801461,0.0008042240000000062,0.00039900000000000005,0.00028473758940189206,0.0004021119999999996,0.0004652591746666622,0.0004622934382144221,0.00044120613286399366
153,0.0008103333315000183,0.0008245010769787758,0.0008042239999999784,0.0004029999999999971,0.00048231055001519973,0.0004021119999999996,0.00046933324799999787,0.0005365390665142099,0.0004914701328640018
154,0.0008021481463333369,0.0008051380795457974,0.0008544880000000143,0.00040733333333333246,0.0004183898133712366,0.00045237600000000086,0.00047462954333333737,0.0004655295320181857,0.0004914701328639949
155,0.000818518516666672,0.0008264376146182445,0.00080422400000002,0.0004116666666666678,0.0004067678198608274,0.0004021120000000031,0.00048155546800000143,0.0004836016667891345,0.0005417341328639996
156,0.000818518516666672,0.0008167563573467096,0.0008098076267398224,0.0004153333333333335,0.00040676776673242987,0.00040211199999999614,0.0004888888000000001,0.0004900566003783018,0.0004914701328640123
157,0.0008021481463333369,0.0008780927103267111,0.0008489043732601703,0.00041899999999999923,0.0005520418847925514,0.00040211200000001,0.000495407317333333,0.0004919902274227866,0.0004914701328639914
158,0.0008103333315000044,0.0007341114502881496,0.0008042239999999923,0.0004226666666666684,0.00029054832167463643,0.0004523759999999939,0.0005015184273333348,0.0005443002793140937,0.0005417341328639996
159,0.0008185185166666581,0.000822567544400174,0.0008042239999999645,0.00042600000000000277,0.0004532553288430115,0.00040211199999999614,0.0005068147226666743,0.0004784319241830995,0.0004914701328639949
160,0.0008103333315000183,0.0008141744725938399,0.0008544880000000421,0.0004299999999999998,0.00043001140654114894,0.00045237600000000433,0.0005112962033333272,0.0004984506706026542,0.0005417341328639996
161,0.0008103333315000044,0.0008419357858312909,0.0008042239999999784,0.00043433333333332824,0.00048812098666079287,0.00040211199999999614,0.0005153702766666698,0.0005436519833758972,0.0005417341328639996
162,0.000818518516666672,0.0008174019455525483,0.0008042240000000062,0.0004373333333333347,0.0003893345439829332,0.00045237600000000433,0.0005202591646666643,0.000531375096488939,0.0005417341328640031
163,0.0008103333315000183,0.0008245035416159924,0.0008377319930149424,0.00044033333333333424,0.00048230989334115473,0.0004523759999999939,0.000524333238,0.0004952297175877009,0.0005417341328639996
164,0.0008021481463333369,0.0008303149327288928,0.0008153937666107586,0.0004446666666666696,0.00036609059489185747,0.00045237600000000086,0.0005279999040000011,0.0005346074534073805,0.0005417341328639962
165,0.0008021481463333091,0.0007935143165611058,0.0008098102403742979,0.0004496666666666642,0.000493931691174395,0.0004523759999999835,0.0005337036066666682,0.0005391192758217103,0.0005417341328640031
166,0.0008021481463333646,0.000893586708495625,0.0008209772928471221,0.0004546666666666692,0.00038352338058797453,0.0004523760000000217,0.0005389999019999973,0.0005378432908176058,0.0005528963598719627
167,0.000802148146333323,0.0007922221944638291,0.0008377347071528707,0.0004586666666666628,0.0005346082760774723,0.0004523759999999974,0.0005442961973333368,0.0005578466599186829,0.0005808359058560378
