t [s],F [N],x [m],v [m/s],a [m/s^2]
0.0,0.0,-0.0,-0.0,0.0
0.003111,0.0,-0.0,-0.0,0.0
0.006222,0.0,-0.0,-0.0,0.0
0.009333000000000001,0.0,-0.0,-0.0,0.0
0.012444,0.0,-0.0,-0.0,0.0
0.015555,0.0,-0.0,-0.0,0.0
0.018666,0.0,-0.0,-0.0,0.0
0.021776999999999998,0.0,-0.0,-0.0,0.0
0.024887999999999997,0.0,-0.0,-0.0,0.0
0.027998999999999996,0.0,-0.0,-0.0,0.0
0.031109999999999995,0.0,-0.0,-0.0,0.0
0.034220999999999994,0.0,-0.0,-0.0,0.0
0.037332,0.0,-0.0,-0.0,0.0
0.040443,0.0,-0.0,-0.0,0.0
0.043554,0.0,-0.0,-0.0,0.0
0.046665000000000005,0.0,-0.0,-0.0,0.0
0.04977600000000001,0.0,-0.0,-0.0,0.0
0.05288700000000001,0.0,-0.0,-0.0,0.0
0.05599800000000001,0.0,-0.0,-0.0,0.0
0.059109000000000016,0.0,-0.0,-0.0,0.0
0.06222000000000002,0.0,-0.0,-0.0,0.0
0.06533100000000001,0.0,-0.0,-0.0,0.0
0.06844200000000002,0.00382446685851745,-0.0,-0.0,0.0
0.07155300000000002,0.2780916315758575,-0.0,-0.0,0.0
0.07466400000000002,0.017113529652966752,-0.0,-0.0,0.0
0.07777500000000002,0.16266222864887103,-0.0,-0.0,0.0
0.08088600000000003,0.06748834131464765,-0.0,-0.0,0.0
0.08399700000000003,0.19394045517405534,-0.0,-0.0,0.0
0.08710800000000003,-0.03792275893342523,-0.0,-0.0,0.0
0.09021900000000004,0.04871367827866955,-0.0,-0.0,0.0
0.09333000000000004,0.1410417497949484,-0.0,-0.0,0.0
0.09644100000000004,-0.06748834131464436,-0.0,-0.0,0.0
0.09955200000000004,0.08755070745643963,-0.0,-0.0,0.0
0.10266300000000005,-0.2714599726324879,-0.0,-0.0,0.0
0.10577400000000005,-0.17395535087233463,-0.0,-0.0,0.0
0.10888500000000005,-0.6645431912682659,-0.0,-0.0,0.0
0.11199600000000005,-0.3583539530620749,-0.0,-0.0,0.0
0.11510700000000006,-0.6408752749053886,-0.0,-0.0,0.0
0.11821800000000006,-0.37030381035642046,-0.0,-0.0,0.0
0.12132900000000006,-0.2655623156912579,-0.0,-0.0,0.0
0.12444000000000006,-0.32914892734109025,-0.0,-0.0,0.0
0.12755100000000005,-0.37321401238756324,-0.0,-0.0,0.0
0.13066200000000006,-0.5905777230986037,-0.0,-0.0,0.0
0.13377300000000006,-0.2862685238996737,-0.0,-0.0,0.0
0.13688400000000006,-0.4648724748834538,-0.0,-0.0,0.0
0.13999500000000006,-0.00364418894090508,-0.0,-0.0,0.0
0.14310600000000007,0.09965508384368375,-0.0,-0.0,0.010714668381013608
0.14621700000000007,1.0095437181217082,-0.0,-0.0,0.032144005143040826
0.14932800000000007,2.9216234091396975,-0.0,-0.0,0.07500267866709527
0.15243900000000007,6.387931085067346,-0.0,-0.0,0.1285760205721633
0.15555000000000008,14.178644951097263,1.037e-06,0.0003333333333333333,0.2035786992392586
0.15866100000000008,27.15248214185265,4.148e-06,0.001,0.32144005143040827
0.16177200000000008,48.52238907613067,1.1407000000000001e-05,0.0023333333333333335,0.3964427300975035
0.16488300000000009,76.53982827230054,2.3851000000000003e-05,0.004,0.5250187506696667
0.1679940000000001,109.60653290674433,4.3554000000000003e-05,0.006333333333333333,0.6964534447658846
0.1711050000000001,143.30661931180063,7.4664e-05,0.01,0.8893174756241295
0.1742160000000001,172.1575867531161,0.00011303300000000001,0.012333333333333333,1.092896174863388
0.1773270000000001,189.7957633375924,0.00016384600000000002,0.01633333333333333,1.2536162005785925
0.1804380000000001,195.85430187302978,0.000231251,0.021666666666666667,1.4036215579127826
0.1835490000000001,193.19158963392715,0.00031732200000000004,0.02766666666666667,1.5536269152469733
0.1866600000000001,183.90838257904613,0.000424133,0.034333333333333334,1.6500589306760958
0.1897710000000001,175.31888651845503,0.000548573,0.04,1.7250616093431907
0.1928820000000001,172.38266530565855,0.000691679,0.046,1.8107789563913002
