t [s],F [N],x [m],v [m/s]
0.0,1.1798943461764466,-0.0,-0.0
0.001111,-0.9933394806546314,-0.0,-0.0
0.002222,-0.06951079790867842,-0.0,-0.0
0.003333,1.1759686355498844,-0.0,-0.0
0.004444,-0.27699416706953306,-0.0,-0.0
0.005555,0.11770046507217913,-0.0,-0.0
0.006666,0.05591881658780773,-0.0,-0.0
0.007777,-0.04666446151518899,-0.0,-0.0
0.008888,-0.23130148884937807,-0.0,-0.0
0.009999000000000001,-0.2408904899285913,-0.0,-0.0
0.011110000000000002,0.8121004585184166,-0.0,-0.0
0.012221000000000003,-0.7124904178499869,-0.0,-0.0
0.013332000000000004,-1.3820490096992488,-0.0,-0.0
0.014443000000000004,-0.622392188030918,-0.0,-0.0
0.015554000000000005,0.5792608697254176,-0.0,-0.0
0.016665000000000006,0.11834402401739164,-0.0,-0.0
0.017776000000000007,0.2525903978422006,-0.0,-0.0
0.018887000000000008,0.018334980726975036,-0.0,-0.0
0.01999800000000001,1.5773562995050283,-0.0,-0.0
0.02110900000000001,0.43149975624873216,-0.0,-0.0
0.02222000000000001,1.5438268827035362,-0.0,-0.0
0.02333100000000001,3.21553544877895,-0.0,-0.0
0.024442000000000012,2.0165208750535513,-0.0,-0.0
0.025553000000000013,2.249682262871644,-0.0,-0.0
0.026664000000000014,2.954572315628934,-0.0,-0.0
0.027775000000000015,3.04975467379891,-0.0,-0.0
0.028886000000000016,3.5646018006054825,-0.0,-0.0
0.029997000000000017,4.927788348095552,3.7033333333333333e-07,0.0003333333333333333
0.031108000000000018,6.471171425829148,3.7033333333333333e-07,-0.0
0.03221900000000002,8.260780292815205,7.406666666666667e-07,0.0003333333333333333
0.03333000000000002,8.845968515624335,1.111e-06,0.0003333333333333333
0.03444100000000002,11.609604216361436,1.4813333333333333e-06,0.0003333333333333333
0.03555200000000002,14.404324110823651,1.8516666666666666e-06,0.0003333333333333333
0.03666300000000002,15.7626200993241,2.592333333333333e-06,0.0006666666666666666
0.03777400000000002,18.943475978628488,3.3329999999999997e-06,0.0006666666666666666
0.038885000000000024,21.576534504737378,4.073666666666666e-06,0.0006666666666666666
0.039996000000000025,24.309345014383187,5.184666666666666e-06,0.001
0.041107000000000025,26.141687417313587,6.295666666666666e-06,0.001
0.042218000000000026,29.422746758891904,7.776999999999999e-06,0.0013333333333333333
0.04332900000000003,34.8490482493196,9.258333333333332e-06,0.0013333333333333333
0.04444000000000003,36.717559472310015,1.111e-05,0.0016666666666666668
0.04555100000000003,40.58059134194632,1.3332e-05,0.002
0.04666200000000003,44.50019276436494,1.5924333333333333e-05,0.0023333333333333335
0.04777300000000003,48.83579201594439,1.8887e-05,0.0026666666666666666
0.04888400000000003,52.069295329168284,2.222e-05,0.003
0.04999500000000003,57.290241848058265,2.6664e-05,0.004
0.05110600000000003,63.24369011713647,3.147833333333333e-05,0.004333333333333333
0.052217000000000034,68.79774620294855,3.703333333333333e-05,0.005
0.053328000000000035,74.49506033861506,4.3329e-05,0.005666666666666667
0.054439000000000036,81.33521164283697,5.1106e-05,0.007
0.05555000000000004,88.32434961004006,5.962366666666667e-05,0.007666666666666667
0.05666100000000004,93.89623902361271,6.962266666666666e-05,0.009
0.05777200000000004,99.7177674930402,8.036233333333333e-05,0.009666666666666665
0.05888300000000004,104.47252978591919,9.258333333333332e-05,0.011
0.05999400000000004,108.86554710855319,0.00010591533333333333,0.012
0.06110500000000004,111.79085792193612,0.00012035833333333332,0.013
0.06221600000000004,113.6656827905123,0.00013628266666666666,0.014333333333333333
0.06332700000000004,117.70210444815585,0.00015442899999999998,0.01633333333333333
0.06443800000000004,118.84790263143714,0.00017368633333333334,0.017333333333333333
0.06554900000000004,121.73028939711594,0.00019516566666666666,0.01933333333333333
0.06666000000000004,123.55517488282872,0.00021812633333333334,0.020666666666666667
0.06777100000000004,125.33012006175592,0.000243309,0.02266666666666667
0.06888200000000004,126.93928380021899,0.000269973,0.024
0.06999300000000004,132.45242741991166,0.0002992293333333333,0.026333333333333334
0.07110400000000004,131.9103544943808,0.00033033733333333337,0.028
0.07221500000000004,134.91019354766257,0.00036440800000000004,0.03066666666666667
0.07332600000000004,139.0842137734174,0.00040033033333333333,0.03233333333333334
0.07443700000000004,142.88355257925056,0.00043921533333333334,0.035
0.07554800000000005,147.7615042526666,0.000479952,0.03666666666666667
0.07665900000000005,152.94360551277296,0.0005236513333333334,0.03933333333333334
0.07777000000000005,157.97968373362005,0.0005695726666666666,0.04133333333333333
0.07888100000000005,163.96656486076776,0.0006184566666666666,0.044
0.07999200000000005,166.96615229925237,0.0006691923333333333,0.04566666666666666
0.08110300000000005,172.52107645366442,0.0007228906666666667,0.04833333333333333
0.08221400000000005,173.36330905891185,0.0007780703333333332,0.049666666666666665
0.08332500000000005,175.09172984979486,0.0008365829999999999,0.05266666666666667
0.08443600000000005,175.365630867701,0.000896577,0.054
0.08554700000000005,176.38503690850615,0.000959904,0.057
0.08665800000000005,175.7367744533224,0.0010258233333333333,0.059333333333333335
0.08776900000000006,176.0579774774376,0.0010950756666666668,0.06233333333333334
0.08888000000000006,175.9766309363388,0.0011669203333333333,0.06466666666666668
0.08999100000000006,179.56784956584883,0.001242098,0.06766666666666667
0.09110200000000006,181.27130076957084,0.0013202383333333334,0.07033333333333333
0.09221300000000006,188.74637038030804,0.0014024523333333336,0.074
0.09332400000000006,195.79089851455217,0.0014876290000000003,0.07666666666666667
0.09443500000000006,196.94719233461362,0.0015765090000000002,0.08
0.09554600000000006,203.61774840589925,0.001668351666666667,0.08266666666666667
0.09665700000000006,207.50604368977,0.0017635273333333336,0.08566666666666667
0.09776800000000006,210.5332487891469,0.0018612953333333336,0.088
0.09887900000000006,217.31270260752638,0.0019627666666666667,0.09133333333333332
0.09999000000000006,218.40496328175016,0.002066089666666667,0.093
0.10110100000000007,222.06865798027192,0.002173856666666667,0.097
0.10221200000000007,221.67859230445205,0.002284216,0.09933333333333333
0.10332300000000007,224.43955696999032,0.002398649,0.103
0.10443400000000007,229.2175249073148,0.002516044666666667,0.10566666666666667
0.10554500000000007,237.17458702113962,0.002637514,0.10933333333333332
0.10665600000000007,230.73203063951536,0.0027623163333333335,0.11233333333333333
0.10776700000000007,238.97721881174033,0.002891562666666667,0.11633333333333333
0.10887800000000007,250.21693281941896,0.0030241420000000005,0.11933333333333333
0.10998900000000007,256.53541871038436,0.003161906000000001,0.124
0.11110000000000007,261.2176352657409,0.003303003000000001,0.127
0.11221100000000007,268.08760068163957,0.0034489143333333344,0.13133333333333333
0.11332200000000008,267.35451155922493,0.003598158666666668,0.13433333333333333
0.11443300000000008,269.5828685236631,0.003752217333333334,0.13866666666666666
0.11554400000000008,280.5842316250191,0.003909979333333334,0.142
