t [s],F [N],x [m],v [m/s],a [m/s^2]
0.0,0.0,-0.0,-0.0,0.0
0.002,0.0,-0.0,-0.0,0.0
0.004,0.0,-0.0,-0.0,0.0
0.006,0.0,-0.0,-0.0,0.0
0.008,0.0,-0.0,-0.0,0.0
0.01,0.0,-0.0,-0.0,0.0
0.012,0.0,-0.0,-0.0,0.0
0.014,0.0,-0.0,-0.0,0.0
0.016,0.0,-0.0,-0.0,0.0
0.018000000000000002,0.0,-0.0,-0.0,0.0
0.020000000000000004,0.0,-0.0,-0.0,0.0
0.022000000000000006,0.0,-0.0,-0.0,0.0
0.024000000000000007,0.0,-0.0,-0.0,0.0
0.02600000000000001,-0.769400965380862,-0.0,-0.0,0.0
0.02800000000000001,-0.34767909556343013,-0.0,-0.0,0.0
0.030000000000000013,0.8112512301070879,-0.0,-0.0,0.0
0.032000000000000015,-0.15452404440161882,-0.0,-0.0,0.0
0.034000000000000016,-0.540834156701786,-0.0,-0.0,0.0
0.03600000000000002,0.167401042314827,-0.0,-0.0,0.0
0.03800000000000002,-0.15452404840622103,-0.0,-0.0,0.0
0.04000000000000002,-0.7983742298497493,-0.0,-0.0,0.0
0.04200000000000002,-0.15452404580583168,-0.0,-0.0,0.0
0.044000000000000025,1.1331763274999573,-0.0,-0.0,0.0
0.04600000000000003,0.32836359906940893,-0.0,-0.0,0.0
0.04800000000000003,-0.15452404580583168,-0.0,-0.0,0.0
0.05000000000000003,0.682481192100326,-0.0,-0.0,0.0
0.05200000000000003,-0.2832940800685413,-0.0,-0.0,0.0
0.054000000000000034,-0.0901390226669907,-0.0,-0.0,0.0
0.056000000000000036,0.7790587212314848,-0.0,-0.0,0.0
0.05800000000000004,-0.2189090652507858,-0.0,-0.0,0.0
0.06000000000000004,-1.0881068091492612,-0.0,-0.0,0.0
0.06200000000000004,-0.18671655148520805,-0.0,-0.0,0.0
0.06400000000000004,0.8434437396609569,-0.0,-0.0,0.0
0.06600000000000004,0.29617108078989773,-0.0,-0.0,0.0
0.06800000000000005,0.1674010429396079,-0.0,-0.0,0.0
0.07000000000000005,0.5215186448787325,-0.0,-0.0,0.0
0.07200000000000005,-0.41206411708707136,-0.0,-0.0,0.0
0.07400000000000005,-1.3134543703829462,-0.0,-0.0,0.0
0.07600000000000005,-0.4442566271858819,-0.0,-0.0,0.0
0.07800000000000006,-0.15452404799015906,-0.0,-0.0,0.0
0.08000000000000006,-0.7983742299535381,-0.0,-0.0,0.0
0.08200000000000006,-0.09013902750478442,-0.0,-0.0,0.0
0.08400000000000006,-0.18671655390330688,-0.0,-0.0,0.0
0.08600000000000006,-0.6374116841910329,-0.0,-0.0,0.0
0.08800000000000006,0.5215186480324738,-0.0,-0.0,0.0
0.09000000000000007,1.1653688357217504,-0.0,-0.0,0.0
0.09200000000000007,-0.05794651397115458,-0.0,-0.0,0.016666666666666666
0.09400000000000007,-0.7661817198565787,-0.0,-0.0,0.03333333333333333
0.09600000000000007,0.4249411201519091,-0.0,-0.0,0.05
0.09800000000000007,1.1975613453800469,-0.0,-0.0,0.08333333333333334
0.10000000000000007,3.0325344392578426,6.666666666666667e-07,0.0003333333333333333,0.13333333333333333
0.10200000000000008,8.63403152715256,2e-06,0.0006666666666666666,0.16666666666666669
0.10400000000000008,15.877347220614284,4e-06,0.001,0.23333333333333334
0.10600000000000008,22.444620716432112,7.333333333333334e-06,0.0016666666666666668,0.3
0.10800000000000008,30.460558389939806,1.2666666666666667e-05,0.0026666666666666666,0.38333333333333336
0.11000000000000008,40.34366338521432,1.9333333333333333e-05,0.0033333333333333335,0.45
0.11200000000000009,54.765917305227646,2.8666666666666668e-05,0.004666666666666667,0.5833333333333333
0.11400000000000009,75.43352732697662,4.066666666666667e-05,0.006,0.6499999999999999
0.11600000000000009,92.9462728387952,5.6000000000000006e-05,0.007666666666666667,0.7499999999999999
0.11800000000000009,103.76297137865569,7.400000000000001e-05,0.009,0.7999999999999999
0.12000000000000009,112.16522972153025,9.800000000000001e-05,0.012,0.8833333333333332
0.1220000000000001,118.4749723807594,0.00012533333333333334,0.013666666666666666,0.9666666666666666
0.1240000000000001,119.66609732460844,0.00015733333333333333,0.016,1.05
0.12600000000000008,114.61186457381741,0.00019266666666666667,0.017666666666666667,1.0833333333333335
0.12800000000000009,107.9801965955123,0.0002333333333333333,0.02033333333333333,1.1333333333333333
0.1300000000000001,100.86564115900767,0.00027866666666666665,0.02266666666666667,1.1333333333333333
0.1320000000000001,92.68873221711038,0.00032999999999999994,0.025666666666666667,1.1
0.1340000000000001,86.2824145161178,0.00038533333333333334,0.02766666666666667,1.1
0.1360000000000001,80.55214105509296,0.00044599999999999994,0.030333333333333334,1.0999999999999999
0.1380000000000001,74.91844568091473,0.0005093333333333333,0.03166666666666667,1.0999999999999996
0.1400000000000001,71.24849581150718,0.0005773333333333332,0.034,1.0333333333333334
0.1420000000000001,70.60464497547606,0.0006486666666666666,0.035666666666666666,0.9833333333333332
0.1440000000000001,73.24443343524614,0.0007246666666666665,0.038,0.9666666666666665
0.1460000000000001,76.84999828496578,0.0008039999999999999,0.03966666666666666,0.9499999999999996
0.1480000000000001,81.74326528223023,0.000886,0.041,0.9
0.1500000000000001,88.85781857322802,0.0009706666666666666,0.042333333333333334,0.9166666666666667
0.1520000000000001,97.67857815988884,0.0010606666666666666,0.045,0.8833333333333334
0.1540000000000001,108.23773727774233,0.0011539999999999999,0.04666666666666666,0.9
0.1560000000000001,115.09475293374636,0.0012506666666666666,0.04833333333333333,0.9000000000000004
