t [s],F [N],x [m],v [m/s],a [m/s^2]
0.0,0.0,-0.0,-0.0,0.0
0.023556,0.0,-0.0,-0.0,0.0
0.047112,-6.340839694250201,-0.0,-0.0,0.0
0.07066800000000001,-6.68645830212849,-0.0,-0.0,0.0
0.094224,-6.190951446710933,-0.0,-0.0,0.0
0.11778,-4.899543105700287,-0.0,-0.0,0.0
0.141336,-3.4596887157849325,-0.0,-0.0,0.0
0.16489199999999998,-2.384716965158212,-0.0,-0.0,0.0
0.18844799999999998,-1.098253392048059,-0.0,-0.0,0.0
0.21200399999999997,0.1634863726680326,-0.0,-0.0,0.0
0.23555999999999996,0.2804095162587587,-0.0,-0.0,0.0
0.25911599999999996,0.07623183416347054,-0.0,-0.0,0.0
0.282672,0.12907903100399082,-0.0,-0.0,0.0
0.306228,0.06263372035093952,-0.0,-0.0,0.0
0.329784,-0.16348637266803073,-0.0,-0.0,0.0
0.35334000000000004,-0.1253704581981204,-0.0,-0.0,0.0
0.37689600000000006,-0.03461337721653488,-0.0,-0.0,0.0
0.4004520000000001,0.023796685541963125,-0.0,-0.0,0.0
0.4240080000000001,0.43895111083285077,-0.0,-0.0,0.0
0.44756400000000013,0.520024692213497,-0.0,-0.0,0.0
0.47112000000000015,0.30575144592351017,-0.0,-0.0,0.0
0.49467600000000017,0.09673201143153469,-0.0,-0.0,0.0
0.5182320000000001,0.015040337108187396,-0.0,-0.0,0.0
0.5417880000000002,0.057173872181373445,-0.0,-0.0,0.0
0.5653440000000002,0.15565715426599636,-0.0,-0.0,0.0
0.5889000000000002,0.1870770268084902,-0.0,-0.0,0.0
0.6124560000000002,-0.04707830496157102,-0.0,-0.0,0.0
0.6360120000000002,0.3785837415251815,-0.0,-0.0,0.0
0.6595680000000003,0.4343153904810391,-0.0,-0.0,0.0
0.6831240000000003,0.45563969970255974,-0.0,-0.0,0.0
0.7066800000000003,0.5298112087542182,-0.0,-0.0,0.0
0.7302360000000003,0.5863669833021804,-0.0,-0.0,0.0
0.7537920000000004,0.23085882080274378,-0.0,-0.0,0.0
0.7773480000000004,0.027093199563844372,-0.0,-0.0,0.0
0.8009040000000004,0.0623246669512326,-0.0,-0.0,0.0
0.8244600000000004,0.11383265973211795,-0.0,-0.0,0.0
0.8480160000000004,0.4545065217226566,-0.0,-0.0,0.0
0.8715720000000005,0.6190230489603663,-0.0,-0.0,0.0
0.8951280000000005,0.5175523030579793,-0.0,-0.0,0.0
0.9186840000000005,0.38033500960028394,-0.0,-0.0,0.0
0.9422400000000005,0.22169039249731354,-0.0,-0.0,0.0
0.9657960000000005,0.1061064566885642,-0.0,-0.0,0.0
0.9893520000000006,0.22807738221991336,-0.0,-0.0,0.0
1.0129080000000006,0.11105122247499599,-0.0,-0.0,0.0
1.0364640000000005,-0.04223656424751918,-0.0,-0.0,0.0
1.0600200000000004,-0.05717388198703126,-0.0,-0.0,0.0
1.0835760000000003,-0.0030904891682165146,-0.0,-0.0,0.0
1.1071320000000002,1.2786344421386235,-0.0,-0.0,0.0042452029206996094
1.1306880000000001,7.79377860419166,-0.0,-0.0,0.011320541121865623
1.154244,19.43592813041288,-0.0,-0.0,0.01839587932303164
1.1778,30.380349836119343,-0.0,-0.0,0.022641082243731247
1.2013559999999999,41.77515785525656,2.3556e-05,0.001,0.028301352804664066
1.2249119999999998,53.655069388693434,8.6372e-05,0.0026666666666666666,0.03537669100583008
1.2484679999999997,61.08190840632581,0.000188448,0.004333333333333333,0.03962189392652969
1.2720239999999996,64.24120522982756,0.00031408,0.005333333333333333,0.046697232127695706
1.2955799999999995,69.71341898349252,0.00047112,0.006666666666666667,0.05094243504839532
1.3191359999999994,75.25218137565268,0.0006674200000000001,0.008333333333333333,0.05660270560932813
1.3426919999999993,79.20037578948977,0.000887276,0.009333333333333334,0.05660270560932813
1.3662479999999992,85.28677283243876,0.001146392,0.011,0.05660270560932813
1.3898039999999992,91.29508405119286,0.0014290639999999999,0.012,0.05660270560932813
1.413359999999999,94.84089840203517,0.0017431439999999999,0.013333333333333334,0.05518763796909493
1.436915999999999,101.44072933250773,0.00208078,0.014333333333333333,0.058017773249561325
1.4604719999999989,105.01930302267067,0.0024576760000000002,0.016,0.05377257032886172
1.4840279999999988,108.44871012167286,0.002873832,0.017666666666666667,0.05518763796909493
1.5075839999999987,108.77145965067787,0.0033056920000000003,0.018333333333333333,0.053772570328861735
1.5311399999999986,113.4669352206256,0.0037846640000000005,0.02033333333333333,0.05660270560932813
1.5546959999999985,115.03288380594617,0.00427934,0.021,0.05518763796909493
1.5782519999999984,116.48953190640752,0.004805424000000001,0.022333333333333334,0.05801777324956133
1.6018079999999983,117.27286671954607,0.0053629160000000006,0.02366666666666667,0.05235750268862851
1.6253639999999983,121.94104348263515,0.005959668,0.025333333333333333,0.05377257032886172
1.6489199999999982,121.9740086521509,0.0065799759999999995,0.026333333333333334,0.05943284088979456
1.672475999999998,119.80191305949756,0.0072395440000000005,0.028,0.05235750268862852
1.696031999999998,122.90187505033694,0.007906964,0.028333333333333332,0.05235750268862852
1.719587999999998,122.65885994464558,0.008621496,0.030333333333333334,0.043867096847229295
1.7431439999999978,121.22786244128137,0.00938314,0.03233333333333334,0.0396218939265297
1.7666999999999977,119.42714013874956,0.010152636,0.03266666666666666,0.0325465557253637
1.7902559999999976,120.42382137370683,0.010937836,0.03333333333333333,0.02830135280466408
1.8138119999999975,118.94698174859232,0.011707332,0.03266666666666666,0.022641082243731257
1.8373679999999974,118.17384554918706,0.012484680000000001,0.033,0.021226014603498062
