t [s],F [N],x [m],v [m/s]
0.0,0.0,-0.0,-0.0
0.000889,0.0,-0.0,-0.0
0.001778,0.0,-0.0,-0.0
0.002667,-0.59975165908146,-0.0,-0.0
0.003556,-0.2779723181163707,-0.0,-0.0
0.004445,0.2430528176827318,-0.0,-0.0
0.005334,-0.07512261242400564,-0.0,-0.0
0.006223,0.5084564056892615,-0.0,-0.0
0.007112,-0.5508411977566574,-0.0,-0.0
0.008001000000000001,0.024500275030392427,-0.0,-0.0
0.008890000000000002,-0.09957783263198072,-0.0,-0.0
0.009779000000000003,1.1695199523231947,-0.0,-0.0
0.010668000000000004,-0.3422638307151171,-0.0,-0.0
0.011557000000000005,-0.2850514636515311,-0.0,-0.0
0.012446000000000006,0.19137503938340128,-0.0,-0.0
0.013335000000000007,-1.0355695849573188,-0.0,-0.0
0.014224000000000007,0.5846537574403121,-0.0,-0.0
0.015113000000000008,-0.32842731897982924,-0.0,-0.0
0.01600200000000001,0.5174662284522014,-0.0,-0.0
0.01689100000000001,-0.5176335715885161,-0.0,-0.0
0.01778000000000001,-0.025826023551556165,-0.0,-0.0
0.018669000000000012,-0.09031060476236696,-0.0,-0.0
0.019558000000000013,-0.05240498921816883,-0.0,-0.0
0.020447000000000014,0.4119226033450052,-0.0,-0.0
0.021336000000000015,-0.2856950208045106,-0.0,-0.0
0.022225000000000016,1.378419074514703,-0.0,-0.0
0.023114000000000016,0.12521720099479827,-0.0,-0.0
0.024003000000000017,0.9146706617393696,-0.0,-0.0
0.02489200000000002,0.13712303817250415,-0.0,-0.0
0.02578100000000002,-0.54736597475461,-0.0,-0.0
0.02667000000000002,0.5218424267133259,-0.0,-0.0
0.02755900000000002,-0.4223868866231273,-0.0,-0.0
0.028448000000000022,-0.036251672493459175,-0.0,-0.0
0.029337000000000023,0.7813252971555218,-0.0,-0.0
0.030226000000000024,2.628081446295283,-0.0,-0.0
0.031115000000000025,-0.6064446693307857,-0.0,-0.0
0.032004000000000025,-0.18427017283996205,-0.0,-0.0
0.032893000000000026,-0.7737699128993358,-0.0,-0.0
0.03378200000000003,-0.3204471905425055,-0.0,-0.0
0.03467100000000003,0.47859528238793914,-0.0,-0.0
0.03556000000000003,0.30187407710753345,-0.0,-0.0
0.03644900000000003,-0.06173659737290782,-0.0,-0.0
0.03733800000000003,0.2655773550508389,-0.0,-0.0
0.03822700000000003,0.1081628967040893,-0.0,-0.0
0.03911600000000003,-0.25306659482886573,-0.0,-0.0
0.040005000000000034,-1.7679393093987583,-0.0,-0.0
0.040894000000000034,1.2697220047975577,-0.0,-0.0
0.041783000000000035,1.8287814836398852,-0.0,-0.0
0.042672000000000036,3.079151751959286,2.9633333333333333e-07,0.0003333333333333333
0.04356100000000004,5.296790963763409,5.926666666666667e-07,0.0003333333333333333
0.04445000000000004,6.599611433251285,8.890000000000001e-07,0.0003333333333333333
0.04533900000000004,7.752611465982218,1.4816666666666665e-06,0.0006666666666666666
0.04622800000000004,10.51502364883351,2.074333333333333e-06,0.0006666666666666666
0.04711700000000004,11.7984088785842,2.6669999999999996e-06,0.0006666666666666666
0.04800600000000004,14.822299509776593,3.5560000000000003e-06,0.001
0.04889500000000004,17.863180415343404,4.445000000000001e-06,0.001
0.049784000000000043,22.848125309235158,5.6303333333333335e-06,0.0013333333333333333
0.050673000000000044,25.984125032252535,7.112000000000001e-06,0.0016666666666666668
0.051562000000000045,32.061191733775495,9.186333333333334e-06,0.0023333333333333335
0.052451000000000046,38.082784970334124,1.1557e-05,0.0026666666666666666
0.05334000000000005,43.78388703550349,1.4520333333333332e-05,0.0033333333333333335
0.05422900000000005,52.46686070399149,1.8076333333333332e-05,0.004
0.05511800000000005,59.589654775594816,2.2521333333333334e-05,0.005
0.05600700000000005,68.60992451498214,2.7262666666666666e-05,0.005333333333333333
0.05689600000000005,76.48215006558259,3.2596666666666666e-05,0.006
0.05778500000000005,87.46264901931711,3.852333333333334e-05,0.006666666666666667
0.05867400000000005,99.00382424149923,4.5931666666666666e-05,0.008333333333333333
0.05956300000000005,109.60270342708442,5.452533333333333e-05,0.009666666666666665
0.060452000000000054,120.36318704355871,6.460066666666667e-05,0.011333333333333334
0.061341000000000055,133.39789754080877,7.5565e-05,0.012333333333333333
0.062230000000000056,146.421483690574,8.830733333333333e-05,0.014333333333333333
0.06311900000000005,156.92411344724678,0.00010253133333333333,0.016
0.06400800000000005,167.85484843284723,0.00011794066666666667,0.017333333333333333
0.06489700000000005,177.34104649970092,0.000135128,0.01933333333333333
0.06578600000000005,186.46614607496056,0.00015409333333333335,0.021333333333333333
0.06667500000000005,195.36780523200207,0.00017454033333333334,0.023
0.06756400000000005,203.09264638258543,0.00019676533333333332,0.025
0.06845300000000006,210.20571801490843,0.00022106466666666665,0.02733333333333333
0.06934200000000006,217.78171011162107,0.00024803099999999996,0.030333333333333334
0.07023100000000006,225.7726777364928,0.0002770716666666667,0.03266666666666666
0.07112000000000006,233.1798064269015,0.00030877933333333334,0.035666666666666666
0.07200900000000006,241.55319067532463,0.00034315400000000003,0.03866666666666666
0.07289800000000006,249.23146305998438,0.00038078833333333333,0.042333333333333334
0.07378700000000006,260.85403879109253,0.000421386,0.04566666666666666
0.07467600000000006,270.55377065181716,0.00046553966666666664,0.049666666666666665
0.07556500000000006,282.3157632679939,0.000512953,0.05333333333333334
0.07645400000000006,293.7292741073584,0.0005642186666666667,0.057666666666666665
0.07734300000000006,308.118279180625,0.000619633,0.06233333333333334
0.07823200000000007,320.6262071342209,0.0006780106666666667,0.06566666666666666
0.07912100000000007,328.8357332033706,0.000738759,0.06833333333333333
0.08001000000000007,337.68851589148284,0.0008039523333333334,0.07333333333333333
0.08089900000000007,347.1019861254119,0.0008724053333333333,0.077
0.08178800000000007,354.0611334519487,0.0009447106666666667,0.08133333333333333
0.08267700000000007,360.6911619792603,0.0010208683333333335,0.08566666666666667
0.08356600000000007,370.9864783060428,0.0011008783333333336,0.09
0.08445500000000007,382.3250393717741,0.0011850370000000001,0.09466666666666668
0.08534400000000007,391.17355523094056,0.0012739370000000004,0.1
0.08623300000000007,398.7772734319658,0.0013675783333333335,0.10533333333333333
0.08712200000000007,410.316919345657,0.0014662573333333335,0.111
0.08801100000000008,421.4359371430981,0.0015699740000000002,0.11666666666666667
0.08890000000000008,429.7666010687986,0.0016781356666666668,0.12166666666666667
0.08978900000000008,444.20535050568776,0.0017913350000000002,0.12733333333333333
0.09067800000000008,455.61717273342373,0.0019089793333333337,0.13233333333333333
0.09156700000000008,465.78728535363456,0.0020316613333333333,0.138
0.09245600000000008,478.89137000266896,0.002159381,0.14366666666666666
0.09334500000000008,486.8496452648391,0.002292731,0.15
0.09423400000000008,493.82363274101186,0.002431118666666667,0.15566666666666665
0.09512300000000008,503.90330258068917,0.002575136666666667,0.162
0.09601200000000008,511.73938551122654,0.0027247850000000004,0.16833333333333333
0.09690100000000008,522.9102747333272,0.00288036,0.175
0.09779000000000009,530.7194749098014,0.003041861666666667,0.18166666666666667
0.09867900000000009,541.5180105831315,0.0032095863333333335,0.18866666666666665
0.09956800000000009,550.7303773246249,0.003383534,0.19566666666666666
0.10045700000000009,562.3867173756141,0.0035634083333333337,0.20233333333333334
0.10134600000000009,572.934231286046,0.0037495056666666674,0.20933333333333334
0.10223500000000009,581.8354592181422,0.003942418666666667,0.217
0.10312400000000009,588.4276238484616,0.004141554666666667,0.224
0.10401300000000009,599.2389201797218,0.004347210000000001,0.23133333333333334
0.10490200000000009,603.6572404525725,0.004559088333333334,0.23833333333333334
0.1057910000000001,608.5444842648982,0.004777486000000001,0.24566666666666664
0.1066800000000001,609.6858305757814,0.005002403000000001,0.253
0.1075690000000001,616.8693539509217,0.005233543,0.26
0.1084580000000001,632.3473302624157,0.005471498666666667,0.26766666666666666
0.1093470000000001,631.2882942632351,0.005716862666666668,0.276
0.1102360000000001,640.1180897563889,0.005969338666666667,0.284
0.1111250000000001,637.4655134622076,0.006228334,0.29133333333333333
0.1120140000000001,654.9279340527224,0.006495034,0.3
0.1129030000000001,648.1713387184428,0.006768846,0.308
0.1137920000000001,664.2362102172165,0.0070503626666666664,0.3166666666666667
0.1146810000000001,659.232822752532,0.007338694999999999,0.3243333333333333
0.1155700000000001,668.847200698224,0.007634732,0.333
0.1164590000000001,665.3813640456294,0.007937288333333334,0.3403333333333333
0.1173480000000001,665.6816659883618,0.008247845666666666,0.34933333333333333
0.1182370000000001,662.4222325375916,0.008565811333333334,0.3576666666666667
0.1191260000000001,667.4729259211815,0.008891481666666668,0.3663333333333333
0.12001500000000011,663.9548950409653,0.009225153000000002,0.3753333333333333
0.12090400000000011,669.4980142142572,0.009565936333333334,0.3833333333333333
0.12179300000000011,660.9987284706259,0.009914424333333333,0.392
0.12268200000000011,670.9373479454015,0.010270617,0.40066666666666667
0.12357100000000011,661.8529074630613,0.010634218,0.409
0.12446000000000011,667.8538191288386,0.01100582,0.418
0.1253490000000001,663.5628156798448,0.011384830333333333,0.42633333333333334
0.1262380000000001,666.2609675238128,0.011771249000000001,0.4346666666666667
0.1271270000000001,679.6648643765506,0.012165965,0.444
0.1280160000000001,684.880657214998,0.012568089333333334,0.4523333333333333
0.1289050000000001,669.9431870866589,0.012978511,0.46166666666666667
0.1297940000000001,675.6522868855649,0.013396044666666667,0.4696666666666667
0.1306830000000001,664.5812437478162,0.013820986666666667,0.478
0.1315720000000001,674.1704648867875,0.014253337000000001,0.48633333333333334
0.1324610000000001,669.6367030114061,0.014693392000000003,0.495
0.1333500000000001,668.8449472635167,0.015140855333333337,0.5033333333333333
