t [s],F [N],x [m],v [m/s],a [m/s^2]
0.0,0.0,-0.0,-0.0,0.0
0.001111,0.0,-0.0,-0.0,0.0
0.002222,0.20320370721869763,-0.0,-0.0,0.0
0.003333,-0.009235069002155871,-0.0,-0.0,0.0
0.004444,0.20061659044633195,-0.0,-0.0,0.0
0.005555,0.20518585772502984,-0.0,-0.0,0.0
0.006666,-0.07626816715482265,-0.0,-0.0,0.0
0.007777,-0.0690474317266343,-0.0,-0.0,0.0
0.008888,0.0698325669626132,-0.0,-0.0,0.0
0.009999000000000001,-0.08384927992494573,-0.0,-0.0,0.0
0.011110000000000002,-0.3509261895617577,-0.0,-0.0,0.0
0.012221000000000003,-0.4291443293980657,-0.0,-0.0,0.0
0.013332000000000004,-0.2651140574672639,-0.0,-0.0,0.0
0.014443000000000004,-0.4038653443674689,-0.0,-0.0,0.0
0.015554000000000005,-0.2108491812290314,-0.0,-0.0,0.0
0.016665000000000006,0.06922761685621337,-0.0,-0.0,0.0
0.017776000000000007,0.5091773143634026,-0.0,-0.0,0.0
0.018887000000000008,0.47962509166806555,-0.0,-0.0,0.0
0.01999800000000001,0.7647216634052945,-0.0,-0.0,0.0
0.02110900000000001,1.3573106735926443,-0.0,-0.0,0.0
0.02222000000000001,1.7569478524579598,-0.0,-0.0,0.0
0.02333100000000001,1.891413045131283,-0.0,-0.0,0.0
0.024442000000000012,2.396027557007323,-0.0,-0.0,0.0
0.025553000000000013,2.697213115226398,-0.0,-0.0,0.030003000300030003
0.026664000000000014,2.7670263855917043,-0.0,-0.0,0.0
0.027775000000000015,3.349279880200105,-0.0,-0.0,0.030003000300030003
0.028886000000000016,4.193577712791606,-0.0,-0.0,0.030003000300030003
0.029997000000000017,5.25481930822886,3.7033333333333333e-07,0.0003333333333333333,0.030003000300030003
0.031108000000000018,6.414062076593946,3.7033333333333333e-07,-0.0,0.030003000300030003
0.03221900000000002,8.023062559745139,7.406666666666667e-07,0.0003333333333333333,0.060006000600060005
0.03333000000000002,9.918369712290758,1.111e-06,0.0003333333333333333,0.060006000600060005
0.03444100000000002,11.776659446989747,1.4813333333333333e-06,0.0003333333333333333,0.060006000600060005
0.03555200000000002,13.913198584152406,1.8516666666666666e-06,0.0003333333333333333,0.09000900090009001
0.03666300000000002,16.459311781975014,2.592333333333333e-06,0.0006666666666666666,0.060006000600060005
0.03777400000000002,18.999259941579364,3.3329999999999997e-06,0.0006666666666666666,0.12001200120012001
0.038885000000000024,21.346732602877353,4.073666666666666e-06,0.0006666666666666666,0.09000900090009001
0.039996000000000025,24.07875793479091,5.184666666666666e-06,0.001,0.12001200120012001
0.041107000000000025,27.259872388929132,6.295666666666666e-06,0.001,0.15001500150015
0.042218000000000026,30.288077382443657,7.776999999999999e-06,0.0013333333333333333,0.18001800180018002
0.04332900000000003,33.54232664795629,9.258333333333332e-06,0.0013333333333333333,0.18001800180017996
0.04444000000000003,37.214027717366555,1.111e-05,0.0016666666666666668,0.21002100210020996
0.04555100000000003,41.09663676877706,1.3332e-05,0.002,0.30003000300029997
0.04666200000000003,44.540686184746804,1.5924333333333333e-05,0.0023333333333333335,0.3000300030002999
0.04777300000000003,48.655222659896445,1.8887e-05,0.0026666666666666666,0.3600360036003599
0.04888400000000003,53.18784241493447,2.222e-05,0.003,0.3900390039003899
0.04999500000000003,58.047353102651186,2.6664e-05,0.004,0.5100510051005099
0.05110600000000003,63.17920676718533,3.147833333333333e-05,0.004333333333333333,0.5400540054005399
0.052217000000000034,69.03239002991907,3.703333333333333e-05,0.005,0.6300630063006298
0.053328000000000035,75.23921158231542,4.3329e-05,0.005666666666666667,0.6600660066006598
0.054439000000000036,81.36972136361067,5.1106e-05,0.007,0.7500750075007498
0.05555000000000004,87.553725621629,5.962366666666667e-05,0.007666666666666667,0.8100810081008099
0.05666100000000004,93.54921951108982,6.962266666666666e-05,0.009,0.8100810081008099
0.05777200000000004,99.05528660423306,8.036233333333333e-05,0.009666666666666665,0.9000900090008999
0.05888300000000004,103.74858826661227,9.258333333333332e-05,0.011,1.0201020102010196
