t [s],F [N],x [m],v [m/s],a [m/s^2]
0.0,0.0,-0.0,-0.0,0.0
0.000889,0.0,-0.0,-0.0,0.0
0.001778,0.0,-0.0,-0.0,0.0
0.002667,0.0,-0.0,-0.0,0.0
0.003556,0.12193376808947276,-0.0,-0.0,0.0
0.004445,0.07736604723132201,-0.0,-0.0,0.0
0.005334,0.022784551793895158,-0.0,-0.0,0.0
0.006223,-0.07194213224095192,-0.0,-0.0,0.0
0.007112,-0.025484921395511062,-0.0,-0.0,0.0
0.008001000000000001,-0.18759734214480517,-0.0,-0.0,0.0
0.008890000000000002,-0.17730040575849149,-0.0,-0.0,0.0
0.009779000000000003,-0.07837257180414392,-0.0,-0.0,0.0
0.010668000000000004,-0.055654952018104886,-0.0,-0.0,0.0
0.011557000000000005,0.025484921395522164,-0.0,-0.0,0.0
0.012446000000000006,0.05386585700303259,-0.0,-0.0,0.0
0.013335000000000007,0.20690410156156913,-0.0,-0.0,0.0
0.014224000000000007,0.22559304599542918,-0.0,-0.0,0.0
0.015113000000000008,0.5881611188354063,-0.0,-0.0,0.0
0.01600200000000001,0.3954796620866685,-0.0,-0.0,0.0
0.01689100000000001,0.3394257056399863,-0.0,-0.0,0.0
0.01778000000000001,0.18911615028926132,-0.0,-0.0,0.0
0.018669000000000012,0.0902526694507122,-0.0,-0.0,0.0
0.019558000000000013,-0.32251297660028877,-0.0,-0.0,0.0
0.020447000000000014,-0.2418493379879516,-0.0,-0.0,0.0
0.021336000000000015,-0.18978544640942951,-0.0,-0.0,0.0
0.022225000000000016,-0.12930380716786427,-0.0,-0.0,0.0
0.023114000000000016,-0.09744765452487814,-0.0,-0.0,0.0
0.024003000000000017,-0.4178239987866217,-0.0,-0.0,0.0
0.02489200000000002,-0.6258350184708017,-0.0,-0.0,0.0
0.02578100000000002,-0.6193994278225756,-0.0,-0.0,0.0
0.02667000000000002,-0.5724840025214184,-0.0,-0.0,0.0
0.02755900000000002,-0.3133615465955075,-0.0,-0.0,0.0
0.028448000000000022,0.029204699184470773,-0.0,-0.0,0.0
0.029337000000000023,0.32293773161456985,-0.0,-0.0,0.0
0.030226000000000024,0.3323336834606283,-0.0,-0.0,0.0
0.031115000000000025,0.4083122173463427,-0.0,-0.0,0.0
0.032004000000000025,-0.06954294393081817,-0.0,-0.0,0.0
