t [s],F [N],x [m],v [m/s]
0.0,0.0,-0.0,-0.0
0.001111,0.0,-0.0,-0.0
0.002222,0.0,-0.0,-0.0
0.003333,0.0,-0.0,-0.0
0.004444,0.0,-0.0,-0.0
0.005555,0.0,-0.0,-0.0
0.006666,0.0,-0.0,-0.0
0.007777,0.0,-0.0,-0.0
0.008888,0.0,-0.0,-0.0
0.009999000000000001,-0.4037364101722618,-0.0,-0.0
0.011110000000000002,-0.2641485789275644,-0.0,-0.0
0.012221000000000003,0.8402621157727053,-0.0,-0.0
0.013332000000000004,0.4630081671130104,-0.0,-0.0
0.014443000000000004,0.5685517242170701,-0.0,-0.0
0.015554000000000005,-0.7184364949604893,-0.0,-0.0
0.016665000000000006,-0.06998698869018494,-0.0,-0.0
0.017776000000000007,-0.8125247382809231,-0.0,-0.0
0.018887000000000008,0.09437784192701804,-0.0,-0.0
0.01999800000000001,0.3026333620016253,-0.0,-0.0
0.02110900000000001,-0.628338311272375,-0.0,-0.0
0.02222000000000001,-0.32464306511435503,-0.0,-0.0
0.02333100000000001,-2.5089447419613995,-0.0,-0.0
0.024442000000000012,0.3013462451419979,-0.0,-0.0
0.025553000000000013,-1.0981359590293616,-0.0,-0.0
0.026664000000000014,-0.6585855567768695,-0.0,-0.0
0.027775000000000015,0.28126722845718266,-0.0,-0.0
0.028886000000000016,-1.1052794769120189,-0.0,-0.0
0.029997000000000017,-0.400389906142834,-0.0,-0.0
0.031108000000000018,-0.8092425921462754,-0.0,-0.0
0.03221900000000002,0.8550639813964978,-0.0,-0.0
0.03333000000000002,-0.31891538319716584,-0.0,-0.0
0.03444100000000002,0.5825812989845414,-0.0,-0.0
0.03555200000000002,-0.3330093350320029,-0.0,-0.0
0.03666300000000002,-0.05158120994387949,-0.0,-0.0
0.03777400000000002,-0.6064573232608117,-0.0,-0.0
0.038885000000000024,0.004408367012342929,-0.0,-0.0
0.039996000000000025,0.2974205384704498,-0.0,-0.0
0.041107000000000025,-1.1734323175569328,-0.0,-0.0
0.042218000000000026,-0.412746214267673,-0.0,-0.0
0.04332900000000003,-1.4257072217409072,-0.0,-0.0
0.04444000000000003,0.09412041743809274,-0.0,-0.0
0.04555100000000003,-1.1409969578769052,-0.0,-0.0
0.04666200000000003,-0.364479340965701,-0.0,-0.0
0.04777300000000003,-0.17308504024887705,-0.0,-0.0
0.04888400000000003,-0.7535104278561022,-0.0,-0.0
0.04999500000000003,0.01251720367999587,-0.0,-0.0
0.05110600000000003,-0.8477273827785181,-0.0,-0.0
0.052217000000000034,2.3728323389949457,-0.0,-0.0
0.053328000000000035,2.796615648113454,-0.0,-0.0
