t [s],F [N],x [m],v [m/s],a [m/s^2]
0.0,0.0,-0.0,-0.0,0.0
0.000889,0.0,-0.0,-0.0,0.0
0.001778,-0.17554479543956614,-0.0,-0.0,0.0
0.002667,-0.12693423190301978,-0.0,-0.0,0.0
0.003556,-0.1419587543878209,-0.0,-0.0,0.0
0.004445,-0.0402674732499686,-0.0,-0.0,0.0
0.005334,-0.03048538098500808,-0.0,-0.0,0.0
0.006223,0.03000913764434454,-0.0,-0.0,0.0
0.007112,-0.03851699241859796,-0.0,-0.0,0.0
0.008001000000000001,0.2104115205308421,-0.0,-0.0,0.0
0.008890000000000002,0.04026747324996638,-0.0,-0.0,0.0
0.009779000000000003,0.09342542007099164,-0.0,-0.0,0.0
0.010668000000000004,0.1268003729415934,-0.0,-0.0,0.0
0.011557000000000005,-0.0603979775234742,-0.0,-0.0,0.0
0.012446000000000006,-0.17737121650005072,-0.0,-0.0,0.0
0.013335000000000007,-0.17460391415299314,-0.0,-0.0,0.0
0.014224000000000007,-0.01410037573224665,-0.0,-0.0,0.0
0.015113000000000008,-0.15590209792663012,-0.0,-0.0,0.0
0.01600200000000001,0.0460466143545224,-0.0,-0.0,0.0
0.01689100000000001,-0.08894625808601342,-0.0,-0.0,0.0
0.01778000000000001,-0.033741792133681336,-0.0,-0.0,0.0
0.018669000000000012,-0.05485051715512057,-0.0,-0.0,0.0
0.019558000000000013,-0.008462806998319472,-0.0,-0.0,0.0
0.020447000000000014,0.27238621261493234,-0.0,-0.0,0.0
0.021336000000000015,0.3154917737663654,-0.0,-0.0,0.0
0.022225000000000016,0.5089069039578731,-0.0,-0.0,0.0
0.023114000000000016,0.4539469909233729,-0.0,-0.0,0.0
0.024003000000000017,0.401612800133353,-0.0,-0.0,0.0
0.02489200000000002,0.2302974705730776,-0.0,-0.0,0.0
0.02578100000000002,0.12077665304949248,-0.0,-0.0,0.0
0.02667000000000002,-0.06940781379707328,-0.0,-0.0,0.0
0.02755900000000002,0.05943263799953025,-0.0,-0.0,0.0
0.028448000000000022,0.6945221222095088,-0.0,-0.0,0.0
0.029337000000000023,0.4688647030006865,-0.0,-0.0,0.0
0.030226000000000024,0.5164880457573195,-0.0,-0.0,0.0
0.031115000000000025,0.3689843976761442,-0.0,-0.0,0.0
0.032004000000000025,0.14862990013653876,-0.0,-0.0,0.0
0.032893000000000026,-0.28126733264493,-0.0,-0.0,0.0
0.03378200000000003,-0.09960358335726616,-0.0,-0.0,0.0
0.03467100000000003,-0.07509686826385531,-0.0,-0.0,0.0
0.03556000000000003,0.13277258532617964,-0.0,-0.0,0.0
0.03644900000000003,0.2184946027754986,-0.0,-0.0,0.0
0.03733800000000003,0.07216222733213762,-0.0,-0.0,0.0
0.03822700000000003,-0.34180044996912073,-0.0,-0.0,0.0
0.03911600000000003,-0.07550872953502763,-0.0,-0.0,0.03749531308586426
0.040005000000000034,0.23713209618278164,-0.0,-0.0,0.03749531308586426
0.040894000000000034,0.831329867233821,-0.0,-0.0,0.03749531308586426
0.041783000000000035,1.9413013789522757,-0.0,-0.0,0.07499062617172852
0.042672000000000036,3.614811527482285,2.9633333333333333e-07,0.0003333333333333333,0.07499062617172852
0.04356100000000004,4.9113894197192165,5.926666666666667e-07,0.0003333333333333333,0.07499062617172852
0.04445000000000004,6.6486378527579415,8.890000000000001e-07,0.0003333333333333333,0.1124859392575928
0.04533900000000004,8.392489278082923,1.4816666666666665e-06,0.0006666666666666666,0.1124859392575928
0.04622800000000004,10.297590987285561,2.074333333333333e-06,0.0006666666666666666,0.14998125234345708
0.04711700000000004,12.550304783703984,2.6669999999999996e-06,0.0006666666666666666,0.18747656542932137
0.04800600000000004,15.569407552354573,3.5560000000000003e-06,0.001,0.2249718785151856
0.04889500000000004,18.66322782903838,4.445000000000001e-06,0.001,0.2624671916010498
0.049784000000000043,22.71578440007664,5.6303333333333335e-06,0.0013333333333333333,0.3374578177727784
0.050673000000000044,27.367881492188143,7.112000000000001e-06,0.0016666666666666668,0.3749531308586427
0.051562000000000045,32.55202281622016,9.186333333333334e-06,0.0023333333333333335,0.4874390701162355
0.052451000000000046,38.475769895171425,1.1557e-05,0.0026666666666666666,0.5249343832020997
0.05334000000000005,45.196875843839884,1.4520333333333332e-05,0.0033333333333333335,0.562429696287964
0.05422900000000005,52.50662240008121,1.8076333333333332e-05,0.004,0.6374203224596926
0.05511800000000005,60.18649541913091,2.2521333333333334e-05,0.005,0.7874015748031497
0.05600700000000005,68.92224781589363,2.7262666666666666e-05,0.005333333333333333,0.8998875140607423
0.05689600000000005,78.22964052339518,3.2596666666666666e-05,0.006,1.0123734533183353
0.05778500000000005,88.2322502536931,3.852333333333334e-05,0.006666666666666667,1.0873640794900636
0.05867400000000005,98.58290275940843,4.5931666666666666e-05,0.008333333333333333,1.2373453318335206
0.05956300000000005,109.96605225445367,5.452533333333333e-05,0.009666666666666665,1.3498312710911136
0.060452000000000054,121.75781918870504,6.460066666666667e-05,0.011333333333333334,1.3873265841769775
0.061341000000000055,133.34187702985454,7.5565e-05,0.012333333333333333,1.5748031496062986
0.062230000000000056,144.9923060310071,8.830733333333333e-05,0.014333333333333333,1.7247844019497556
0.06311900000000005,156.38787792223556,0.00010253133333333333,0.016,1.8372703412073483
0.06400800000000005,167.00152762906592,0.00011794066666666667,0.017333333333333333,1.8747656542932127
0.06489700000000005,176.7907919373515,0.000135128,0.01933333333333333,1.987251593550805
0.06578600000000005,186.02449852441924,0.00015409333333333335,0.021333333333333333,2.137232845894262
