t [s],F [N],x [m],v [m/s]
0.0,-4.932508256338205,-0.0,-0.0
0.023556,-7.305996393196054,-0.0,-0.0
0.047112,-6.551919438591583,-0.0,-0.0
0.07066800000000001,-5.6762836251834345,-0.0,-0.0
0.094224,-7.237490757941731,-0.0,-0.0
0.11778,-6.6606012957296485,-0.0,-0.0
0.141336,-4.828462116108271,-0.0,-0.0
0.16489199999999998,-0.09487773353835244,-0.0,-0.0
0.18844799999999998,1.5229883243933415,-0.0,-0.0
0.21200399999999997,-1.862632004808129,-0.0,-0.0
0.23555999999999996,-0.22828343017888414,-0.0,-0.0
0.25911599999999996,1.4802367074721878,-0.0,-0.0
0.282672,0.48973798441527827,-0.0,-0.0
0.306228,0.5020999139169008,-0.0,-0.0
0.329784,-1.5983960206055277,-0.0,-0.0
0.35334000000000004,-0.5605099834441407,-0.0,-0.0
0.37689600000000006,0.34963624237733665,-0.0,-0.0
0.4004520000000001,0.6803175567648299,-0.0,-0.0
0.4240080000000001,0.9558853188248284,-0.0,-0.0
0.44756400000000013,-1.3063457068130377,-0.0,-0.0
0.47112000000000015,1.5152621430102973,-0.0,-0.0
0.49467600000000017,0.7550041492805679,-0.0,-0.0
0.5182320000000001,-0.3910486746851044,-0.0,-0.0
0.5417880000000002,-0.08921185363504891,-0.0,-0.0
0.5653440000000002,-1.7148040784297742,-0.0,-0.0
0.5889000000000002,1.7259298183762275,-0.0,-0.0
0.6124560000000002,1.2474205597036825,-0.0,-0.0
0.6360120000000002,-0.2339493119726352,-0.0,-0.0
0.6595680000000003,-1.259988512485355,-0.0,-0.0
0.6831240000000003,0.4135061540039883,-0.0,-0.0
0.7066800000000003,2.0045880631555155,-0.0,-0.0
0.7302360000000003,1.354042105811286,-0.0,-0.0
0.7537920000000004,0.13690823328565693,-0.0,-0.0
0.7773480000000004,-0.9772096397455438,-0.0,-0.0
0.8009040000000004,-1.3640346584931948,-0.0,-0.0
0.8244600000000004,0.9857599569610187,-0.0,-0.0
0.8480160000000004,1.530199442748227,-0.0,-0.0
0.8715720000000005,0.3944481971900837,-0.0,-0.0
0.8951280000000005,0.7261596702071493,-0.0,-0.0
0.9186840000000005,-0.5414520223046462,-0.0,-0.0
0.9422400000000005,0.47840622744908384,-0.0,-0.0
0.9657960000000005,0.8441129754597501,-0.0,-0.0
0.9893520000000006,-0.39877488832476826,-0.0,-0.0
1.0129080000000006,0.14823999116340275,-0.0,-0.0
1.0364640000000005,0.06840260535209974,-0.0,-0.0
1.0600200000000004,-0.106724571275503,-0.0,-0.0
1.0835760000000003,0.07767404184717414,-0.0,-0.0
1.1071320000000002,-0.4734614770223286,-0.0,-0.0
1.1306880000000001,0.4186569552574765,-0.0,-0.0
1.154244,6.477027261886301,-0.0,-0.0
1.1778,32.46899623898968,-0.0,-0.0
1.2013559999999999,58.28842167295327,2.3556e-05,0.001
1.2249119999999998,54.24864705150998,8.6372e-05,0.0026666666666666666
1.2484679999999997,57.39269705094359,0.000188448,0.004333333333333333
1.2720239999999996,65.87658492907065,0.00031408,0.005333333333333333
1.2955799999999995,69.6031913271515,0.00047112,0.006666666666666667
1.3191359999999994,74.08490579046199,0.0006674200000000001,0.008333333333333333
1.3426919999999993,81.60971581983486,0.000887276,0.009333333333333334
1.3662479999999992,85.08650901174438,0.001146392,0.011
1.3898039999999992,85.61755699825606,0.0014290639999999999,0.012
1.413359999999999,100.03517654189646,0.0017431439999999999,0.013333333333333334
1.436915999999999,104.1264618842325,0.00208078,0.014333333333333333
1.4604719999999989,99.33878757404632,0.0024576760000000002,0.016
1.4840279999999988,118.08566366410717,0.002873832,0.017666666666666667
1.5075839999999987,103.51042544907078,0.0033056920000000003,0.018333333333333333
1.5311399999999986,117.18221203690749,0.0037846640000000005,0.02033333333333333
1.5546959999999985,105.74020952925756,0.00427934,0.021
1.5782519999999984,122.81616542378507,0.004805424000000001,0.022333333333333334
1.6018079999999983,125.91540659071,0.0053629160000000006,0.02366666666666667
1.6253639999999983,110.79366595137753,0.005959668,0.025333333333333333
1.6489199999999982,121.09888610260025,0.0065799759999999995,0.026333333333333334
1.672475999999998,129.08109334470294,0.0072395440000000005,0.028
1.696031999999998,122.98099127136375,0.007906964,0.028333333333333332
1.719587999999998,115.05492862744322,0.008621496,0.030333333333333334
1.7431439999999978,126.29347590557441,0.00938314,0.03233333333333334
1.7666999999999977,119.88381057414345,0.010152636,0.03266666666666666
1.7902559999999976,121.92610582788193,0.010937836,0.03333333333333333
1.8138119999999975,113.97737975870477,0.011707332,0.03266666666666666
1.8373679999999974,120.03833480222954,0.012484680000000001,0.033
1.8609239999999974,118.90927778000187,0.013262028000000002,0.033
1.8844799999999973,116.01812957711721,0.014039376000000003,0.033
1.9080359999999972,120.72184698098845,0.014824576000000003,0.03333333333333333
1.931591999999997,108.71583049372559,0.015609776000000002,0.03333333333333333
1.955147999999997,120.52663136768817,0.016402828,0.033666666666666664
1.978703999999997,124.86824730600713,0.017188028,0.03333333333333333
2.002259999999997,124.62976489537508,0.017965376,0.033
2.025815999999997,119.13797363583605,0.018742724000000002,0.033
2.0493719999999973,115.37839931376266,0.019527924000000002,0.03333333333333333
2.0729279999999974,119.4305395059115,0.020313124000000002,0.03333333333333333
2.0964839999999976,117.48404935091112,0.021098324,0.03333333333333333
2.1200399999999977,107.24218471201435,0.021883524,0.03333333333333333
2.143595999999998,116.29369776912901,0.022668724,0.03333333333333333
2.167151999999998,116.15359580882117,0.023453924,0.03333333333333333
2.190707999999998,114.12366268386933,0.024231271999999998,0.033
2.2142639999999982,108.33879144689715,0.025000768,0.03266666666666666
2.2378199999999984,111.13207396925687,0.025778115999999997,0.033
2.2613759999999985,106.38148493737907,0.026563316,0.03333333333333333
2.2849319999999986,102.81558168523092,0.027340663999999997,0.033
2.3084879999999988,87.39767519881914,0.028125864,0.03333333333333333
2.332043999999999,106.06780082156928,0.028918916,0.033666666666666664
2.355599999999999,97.80230217144029,0.029704116000000003,0.03333333333333333
2.379155999999999,99.28212871460642,0.030497168000000005,0.033666666666666664
2.4027119999999993,97.70340670003283,0.031274516,0.033
2.4262679999999994,104.33712986349857,0.032051864,0.033
2.4498239999999996,95.94234621748508,0.032829211999999997,0.033
2.4733799999999997,99.77866640081695,0.03360656,0.033
2.496936,96.58259136219847,0.034399611999999996,0.033666666666666664
2.520492,89.43893926574499,0.03517696,0.033
2.544048,85.94360294611504,0.035970011999999996,0.033666666666666664
2.567604,94.88437073293326,0.036755212,0.03333333333333333
2.5911600000000004,91.84488040836708,0.03753256,0.033
2.6147160000000005,88.12445378732467,0.038309908,0.033
2.6382720000000006,88.29803591949234,0.039095107999999996,0.03333333333333333
2.6618280000000007,91.03826429141611,0.0398489,0.032
2.685384000000001,86.49370891450245,0.040618396,0.03266666666666666
2.708940000000001,81.73848593336047,0.041403596,0.03333333333333333
2.732496000000001,93.44575073714886,0.04218879600000001,0.03333333333333333
2.7560520000000013,89.56770939161667,0.042966144000000005,0.033
2.7796080000000014,96.01703289715803,0.04375919600000001,0.033666666666666664
2.8031640000000015,88.0471917114662,0.04454439600000001,0.03333333333333333
2.8267200000000017,87.22924386803507,0.045321744000000004,0.033
2.850276000000002,93.90262718650592,0.046106944000000004,0.03333333333333333
2.873832000000002,85.9750228564875,0.04688429200000001,0.033
2.897388000000002,82.953560751784,0.047661640000000005,0.033
2.920944000000002,84.87841649646467,0.04844684,0.03333333333333333
2.9445000000000023,88.15844911005661,0.049239892,0.033666666666666664
2.9680560000000025,91.67387366891249,0.05002509199999999,0.03333333333333333
2.9916120000000026,92.95951470080672,0.05081029199999999,0.03333333333333333
3.0151680000000027,88.0415258249842,0.05158763999999999,0.033
3.038724000000003,87.94263036807007,0.05236498799999999,0.033
3.062280000000003,82.91389955742437,0.053126631999999986,0.03233333333333334
3.085836000000003,88.47625377689073,0.05389612799999999,0.03266666666666666
3.1093920000000033,85.34404925531453,0.05466562399999998,0.03266666666666666
3.1329480000000034,82.23811398359817,0.055442971999999986,0.033
3.1565040000000035,92.58968686922667,0.05624387599999998,0.034
3.1800600000000037,95.62608674145008,0.05702907599999998,0.03333333333333333
3.203616000000004,96.2117333477815,0.05781427599999997,0.03333333333333333
3.227172000000004,87.73402276208783,0.05859947599999997,0.03333333333333333
3.250728000000004,90.21310528422282,0.05937682399999997,0.033
3.274284000000004,84.59718255484091,0.06014631999999997,0.03266666666666666
3.2978400000000043,86.75536980847383,0.06094722399999997,0.034
3.3213960000000045,78.67169693658307,0.06173242399999996,0.03333333333333333
3.3449520000000046,88.33666695703724,0.06252547599999995,0.033666666666666664
3.3685080000000047,88.47419347443069,0.06331852799999996,0.033666666666666664
3.392064000000005,91.06247307638459,0.06411157999999995,0.033666666666666664
3.415620000000005,83.63604237913532,0.06488107599999995,0.03266666666666666
3.439176000000005,86.38708725637788,0.06566627599999994,0.03333333333333333
3.4627320000000053,78.7123882947674,0.06643577199999995,0.03266666666666666
3.4862880000000054,91.09028742391435,0.06720526799999994,0.03266666666666666
3.5098440000000055,75.92322777660863,0.06797476399999994,0.03266666666666666
3.5334000000000056,88.10127516402785,0.06876781599999994,0.033666666666666664
3.556956000000006,78.86073145826755,0.06955301599999994,0.03333333333333333
3.580512000000006,90.52318378729716,0.07033036399999994,0.033
3.604068000000006,96.04381708206256,0.07112341599999993,0.033666666666666664
3.627624000000006,82.9262615111609,0.07190076399999992,0.033
3.6511800000000063,81.879102899969,0.07267811199999993,0.033
3.6747360000000064,82.1320074111017,0.07345545999999993,0.033
3.6982920000000066,84.68732163736728,0.07423280799999993,0.033
3.7218480000000067,84.32779546430326,0.07501800799999991,0.03333333333333333
3.745404000000007,84.08004175147855,0.07581105999999992,0.033666666666666664
3.768960000000007,78.56456021796518,0.07658840799999991,0.033
3.792516000000007,99.86880551816809,0.07737360799999991,0.03333333333333333
3.8160720000000072,85.59128790361031,0.07815095599999991,0.033
3.8396280000000074,91.01611586274936,0.07892830399999991,0.033
3.8631840000000075,87.32865440634613,0.07968994799999991,0.03233333333333334
3.8867400000000076,89.72635421770957,0.08046729599999991,0.033
3.9102960000000078,90.92700691489594,0.08124464399999991,0.033
3.933852000000008,97.32482247307117,0.08202984399999991,0.03333333333333333
3.957408000000008,80.46572213529097,0.0828071919999999,0.033
3.980964000000008,95.79812366094804,0.0836080959999999,0.034
4.004520000000008,93.95207492004688,0.08438544399999989,0.033
4.028076000000008,100.8886651740073,0.0851784959999999,0.033666666666666664
4.051632000000009,80.12628415324383,0.08595584399999989,0.033
4.075188000000009,95.57715408895852,0.08674104399999988,0.03333333333333333
4.098744000000009,105.34926338284698,0.08751839199999989,0.033
4.122300000000009,99.5175205395573,0.08829573999999989,0.033
4.145856000000009,89.6964795306121,0.08908093999999987,0.03333333333333333
4.169412000000009,90.92494658954642,0.08986613999999987,0.03333333333333333
4.192968000000009,97.96094699277747,0.09065919199999987,0.033666666666666664
4.2165240000000095,96.51151029339536,0.09144439199999987,0.03333333333333333
4.24008000000001,91.07947077894781,0.09222959199999986,0.03333333333333333
4.26363600000001,93.70844183669507,0.09299908799999987,0.03266666666666666
4.28719200000001,84.49416650411209,0.09376073199999986,0.03233333333333334
4.31074800000001,92.74163575768166,0.09453807999999986,0.033
4.33430400000001,98.06344803815011,0.09532327999999986,0.03333333333333333
4.35786000000001,94.6098328274299,0.09610847999999986,0.03333333333333333
4.38141600000001,87.21894226372676,0.09690938399999985,0.034
4.4049720000000105,93.87120727968005,0.09770243599999986,0.033666666666666664
4.428528000000011,100.54356115648298,0.09848763599999985,0.03333333333333333
4.452084000000011,92.01279669253579,0.09926498399999986,0.033
4.475640000000011,87.4878143003981,0.10003447999999987,0.03266666666666666
4.499196000000011,96.02527419186137,0.10081967999999986,0.03333333333333333
4.522752000000011,93.82485002650162,0.10159702799999987,0.033
4.546308000000011,96.25242472699354,0.10237437599999988,0.033
4.5698640000000115,82.6517236085864,0.10315957599999988,0.03333333333333333
4.593420000000012,93.28504560574237,0.10393692399999989,0.033
4.616976000000012,84.74964638476244,0.10472212399999989,0.03333333333333333
4.640532000000012,84.68474624035449,0.10550732399999987,0.03333333333333333
4.664088000000012,81.9403974748527,0.10628467199999989,0.033
4.687644000000012,93.66053934044257,0.10705416799999988,0.03266666666666666
4.711200000000012,87.20555016709788,0.10783151599999989,0.033
4.734756000000012,90.3423904959296,0.1086088639999999,0.033
4.7583120000000125,93.43596420966007,0.10938621199999991,0.033
4.781868000000013,89.36579782677892,0.11017141199999991,0.03333333333333333
4.805424000000013,102.951562970239,0.11096446399999992,0.033666666666666664
4.828980000000013,93.57555104793124,0.11174966399999992,0.03333333333333333
4.852536000000013,92.90131060137674,0.11253486399999992,0.03333333333333333
4.876092000000013,92.20749710711902,0.11331221199999993,0.033
4.899648000000013,103.54030019453408,0.11409741199999991,0.03333333333333333
4.9232040000000135,95.08164658445331,0.11485905599999993,0.03233333333333334
4.946760000000014,93.9113835908113,0.11564425599999992,0.03333333333333333
4.970316000000014,97.36499876630774,0.11643730799999993,0.033666666666666664
4.993872000000014,102.55031516457484,0.11722250799999993,0.03333333333333333
5.017428000000014,90.9167053018794,0.11799985599999993,0.033
5.040984000000014,93.96031621552503,0.11878505599999993,0.03333333333333333
5.064540000000014,99.39647659803184,0.11955455199999994,0.03266666666666666
5.088096000000014,101.98630191413487,0.12032404799999993,0.03266666666666666
5.1116520000000145,102.37261235466626,0.12110139599999994,0.033
5.135208000000015,108.33930652548491,0.12187874399999996,0.033
5.158764000000015,104.68583948273731,0.12266394399999994,0.03333333333333333
5.182320000000015,112.8107219566223,0.12345699599999996,0.033666666666666664
5.205876000000015,118.03364050654478,0.12425004799999996,0.033666666666666664
5.229432000000015,114.07009428861197,0.12503524799999996,0.03333333333333333
5.252988000000015,108.71119476820074,0.12582044799999995,0.03333333333333333
5.2765440000000154,128.36255558718105,0.12659779599999996,0.033
5.300100000000016,122.69718176200777,0.12736729199999997,0.03266666666666666
5.323656000000016,123.51409989633311,0.12815249199999995,0.03333333333333333
5.347212000000016,115.9321110985958,0.12893769199999996,0.03333333333333333
5.370768000000016,116.62850026124723,0.12971503999999998,0.033
5.394324000000016,113.57716204609983,0.13050023999999996,0.03333333333333333
5.417880000000016,121.93846776977337,0.13129329199999998,0.033666666666666664
5.441436000000016,118.98087400882697,0.13207064,0.033
5.4649920000000165,114.42034917577087,0.13284013599999997,0.03266666666666666
5.488548000000017,106.77706688366304,0.13361748399999998,0.033
5.512104000000017,123.82108804210874,0.134379128,0.03233333333333334
5.535660000000017,119.38521239867954,0.135156476,0.033
5.559216000000017,106.2691973553574,0.135941676,0.03333333333333333
5.582772000000017,108.0178961888691,0.136734728,0.033666666666666664
5.606328000000017,114.72682220049799,0.137512076,0.033
5.629884000000017,118.93348657556912,0.13826586800000001,0.032
5.653440000000018,107.72893593624853,0.13897254800000003,0.03
5.676996000000018,114.12211744351815,0.139655672,0.029
5.700552000000018,112.59696346259267,0.140323092,0.028333333333333332
5.724108000000018,110.72155466708628,0.14094340000000002,0.026333333333333334
5.747664000000018,115.56228313547008,0.14154800400000003,0.025666666666666667
5.771220000000018,110.75348966550796,0.14210549600000003,0.02366666666666667
5.794776000000018,117.94453153897129,0.14263943200000004,0.02266666666666667
5.8183320000000185,112.96524616534845,0.14315766400000005,0.022
5.841888000000019,92.9502432499482,0.143628784,0.02
5.865444000000019,115.70547557521319,0.14407634800000002,0.019
5.889000000000019,93.08570943482181,0.144468948,0.016666666666666666
5.912556000000019,109.97056702434527,0.14485369600000003,0.01633333333333333
5.936112000000019,105.11541670843269,0.14520703600000004,0.015
5.959668000000019,110.57681698803144,0.14552896800000004,0.013666666666666666
5.983224000000019,105.99156888567072,0.14581164000000002,0.012
6.0067800000000195,106.88059809540518,0.14607075600000002,0.011
6.03033600000002,110.89668208977392,0.14629061200000001,0.009333333333333334
6.05389200000002,101.56908658828421,0.14647906000000002,0.008
6.07744800000002,107.76653682913178,0.14665180400000002,0.007333333333333333
6.10100400000002,108.13636474139561,0.146785288,0.005666666666666667
6.12456000000002,107.71245336184994,0.14689521600000002,0.004666666666666667
6.14811600000002,108.64938508715298,0.14696588400000002,0.003
6.1716720000000205,105.90091470257812,0.14700514400000003,0.0016666666666666668
6.195228000000021,103.23537240509178,0.14701299600000003,0.0003333333333333333
