t [s],F [N],x [m],v [m/s],a [m/s^2]
0.0,0.0,-0.0,-0.0,0.0
0.001111,0.0,-0.0,-0.0,0.0
0.002222,0.0,-0.0,-0.0,0.0
0.003333,0.0,-0.0,-0.0,0.0
0.004444,0.0,-0.0,-0.0,0.0
0.005555,0.0,-0.0,-0.0,0.0
0.006666,0.0,-0.0,-0.0,0.0
0.007777,-0.08074728203445236,-0.0,-0.0,0.0
0.008888,-0.13357699781996524,-0.0,-0.0,0.0
0.009999000000000001,0.034475425334575815,-0.0,-0.0,0.0
0.011110000000000002,0.1270770587571779,-0.0,-0.0,0.0
0.012221000000000003,0.24078740360059192,-0.0,-0.0,0.0
0.013332000000000004,0.17784738664294641,-0.0,-0.0,0.0
0.014443000000000004,0.2166797046904223,-0.0,-0.0,0.0
0.015554000000000005,-0.11387766612030337,-0.0,-0.0,0.0
0.016665000000000006,-0.18760373115750184,-0.0,-0.0,0.0
0.017776000000000007,-0.2407874036005908,-0.0,-0.0,0.0
0.018887000000000008,-0.22276776686296795,-0.0,-0.0,0.0
0.01999800000000001,-0.273698982147802,-0.0,-0.0,0.0
0.02110900000000001,-0.6129829828838972,-0.0,-0.0,0.0
0.02222000000000001,-0.5715893022409012,-0.0,-0.0,0.0
0.02333100000000001,-0.8517431664470985,-0.0,-0.0,0.0
0.024442000000000012,-0.8577926155479974,-0.0,-0.0,0.0
0.025553000000000013,-0.7366105568336898,-0.0,-0.0,0.0
0.026664000000000014,-0.4558775038238137,-0.0,-0.0,0.0
0.027775000000000015,-0.5962247340807801,-0.0,-0.0,0.0
0.028886000000000016,-0.5384460607041628,-0.0,-0.0,0.0
0.029997000000000017,-0.2357161530694894,-0.0,-0.0,0.0
0.031108000000000018,-0.3557526754003591,-0.0,-0.0,0.0
0.03221900000000002,-0.018180520221047037,-0.0,-0.0,0.0
0.03333000000000002,-0.004704405998880823,-0.0,-0.0,0.0
0.03444100000000002,0.14682787044159834,-0.0,-0.0,0.0
0.03555200000000002,-0.14547639048986355,-0.0,-0.0,0.0
0.03666300000000002,-0.08081164044796178,-0.0,-0.0,0.0
0.03777400000000002,-0.1378437925507801,-0.0,-0.0,0.0
0.038885000000000024,-0.3059283890557661,-0.0,-0.0,0.0
0.039996000000000025,-0.3781613899205248,-0.0,-0.0,0.0
0.041107000000000025,-0.5420113696165438,-0.0,-0.0,0.0
0.042218000000000026,-0.5240689595313939,-0.0,-0.0,0.0
0.04332900000000003,-0.8117524588008649,-0.0,-0.0,0.0
0.04444000000000003,-0.6499618634826186,-0.0,-0.0,0.0
0.04555100000000003,-0.6020296286788595,-0.0,-0.0,0.0
0.04666200000000003,-0.4675902699018984,-0.0,-0.0,0.0
0.04777300000000003,-0.48391091265351777,-0.0,-0.0,0.0
0.04888400000000003,-0.42525699763384034,-0.0,-0.0,0.0
0.04999500000000003,0.12220533835828902,-0.0,-0.0,0.030003000300030003
0.05110600000000003,0.7161454760307552,-0.0,-0.0,0.030003000300030003
0.052217000000000034,2.067039165956051,-0.0,-0.0,0.060006000600060005
0.053328000000000035,3.702604609759331,-0.0,-0.0,0.060006000600060005
0.054439000000000036,6.337629493442062,3.7033333333333333e-07,0.0003333333333333333,0.12001200120012001
0.05555000000000004,9.179468717279406,7.406666666666667e-07,0.0003333333333333333,0.15001500150015
0.05666100000000004,13.444088000210925,1.4813333333333333e-06,0.0006666666666666666,0.21002100210021002
0.05777200000000004,18.90944750095915,2.222e-06,0.0006666666666666666,0.27002700270027
0.05888300000000004,25.60006716561428,3.703333333333333e-06,0.0013333333333333333,0.33003300330033003
0.05999400000000004,33.83336455145383,5.555e-06,0.0016666666666666668,0.42004200420042004
0.06110500000000004,43.37865018703988,8.147333333333334e-06,0.0023333333333333335,0.51005100510051
0.06221600000000004,54.976947632416,1.1480333333333333e-05,0.003,0.6000600060006
0.06332700000000004,67.57798168068616,1.5554e-05,0.0036666666666666666,0.75007500750075
0.06443800000000004,82.56026165500688,2.073866666666667e-05,0.004666666666666667,0.8700870087008701
0.06554900000000004,99.18970848185123,2.7404666666666672e-05,0.006,1.05010501050105
