t [s],F [N],x [m],v [m/s],a [m/s^2]
0.0,0.0,-0.0,-0.0,0.0
0.0006670000000000001,0.0,-0.0,-0.0,0.0
0.0013340000000000001,-0.35304862865084774,-0.0,-0.0,0.0
0.002001,-0.6996072519857088,-0.0,-0.0,0.0
0.0026680000000000002,-0.3384461112018255,-0.0,-0.0,0.0
0.0033350000000000003,0.19157108930167813,-0.0,-0.0,0.0
0.004002,0.003592683697954424,-0.0,-0.0,0.0
0.004669,0.38655457823690514,-0.0,-0.0,0.0
0.0053360000000000005,0.6874642459021235,-0.0,-0.0,0.0
0.0060030000000000005,0.33844611120182444,-0.0,-0.0,0.0
0.006670000000000001,0.29183137964500505,-0.0,-0.0,0.0
0.007337000000000001,0.3266507808695878,-0.0,-0.0,0.0
0.008004,0.0872931559552697,-0.0,-0.0,0.0
0.008671000000000002,0.34867044402271613,-0.0,-0.0,0.0
0.009338000000000003,0.34078972295064397,-0.0,-0.0,0.0
0.010005000000000003,0.017190785674519017,-0.0,-0.0,0.0
0.010672000000000004,0.3460692966863149,-0.0,-0.0,0.0
0.011339000000000005,0.5747390156111093,-0.0,-0.0,0.0
0.012006000000000006,0.2076158261106004,-0.0,-0.0,0.0
0.012673000000000007,0.2701207693312086,-0.0,-0.0,0.0
0.013340000000000008,0.5749192898090938,-0.0,-0.0,0.0
0.014007000000000009,0.05752154009799062,-0.0,-0.0,0.0
0.01467400000000001,-0.1974687610173975,-0.0,-0.0,0.0
0.015341000000000011,0.06738531618601387,-0.0,-0.0,0.0
0.016008000000000012,-0.09468456985128768,-0.0,-0.0,0.0
0.016675000000000013,0.2062508565527555,-0.0,-0.0,0.009995002498750623
0.017342000000000014,0.4064624081323715,-0.0,-0.0,0.009995002498750623
0.018009000000000015,-0.05641412547703941,-0.0,-0.0,0.019990004997501247
0.018676000000000016,0.18891842736873177,-0.0,-0.0,0.019990004997501247
0.019343000000000016,0.3284535702268677,-0.0,-0.0,0.019990004997501247
0.020010000000000017,-0.5352066236641477,-0.0,-0.0,0.02998500749625187
0.02067700000000002,-0.32003199948040734,-0.0,-0.0,0.02998500749625187
0.02134400000000002,-0.0624147976733024,-0.0,-0.0,0.039980009995002494
0.02201100000000002,-0.8704463668356182,-0.0,-0.0,0.04997501249375312
0.02267800000000002,-0.6299555675449631,-0.0,-0.0,0.05997001499250374
0.023345000000000022,-0.1497723486855639,-0.0,-0.0,0.06996501749125437
0.024012000000000023,-0.3939974787894517,-0.0,-0.0,0.07996001999000499
0.024679000000000024,0.04979534976918951,-0.0,-0.0,0.08995502248875561
0.025346000000000025,0.562377093083793,-0.0,-0.0,0.09995002498750624
0.026013000000000026,0.2385721201931307,-0.0,-0.0,0.11994002998500748
0.026680000000000027,0.400435972698946,-0.0,-0.0,0.11994002998500748
0.027347000000000028,0.5498864029436057,-0.0,-0.0,0.12993503248375812
0.02801400000000003,0.3912933046728634,-0.0,-0.0,0.13993003498250875
0.02868100000000003,0.572266624001927,-0.0,-0.0,0.14992503748125938
0.02934800000000003,0.6771626437123368,-0.0,-0.0,0.15992003998001
0.03001500000000003,0.3437771876343959,-0.0,-0.0,0.18990504747626186
0.030682000000000032,0.6384286420506984,-0.0,-0.0,0.18990504747626186
0.03134900000000003,1.0633180472402068,-0.0,-0.0,0.21989005497251374
0.03201600000000003,1.222091424972333,2.2233333333333335e-07,0.0003333333333333333,0.2298850574712644
0.03268300000000003,2.0421501316808013,4.446666666666667e-07,0.0003333333333333333,0.2798600699650175
0.03335000000000003,3.340795324204836,6.67e-07,0.0003333333333333333,0.28985507246376807
0.03401700000000003,4.100512436298946,1.1116666666666667e-06,0.0006666666666666666,0.3098450774612693
0.034684000000000034,5.303533090445527,1.5563333333333332e-06,0.0006666666666666666,0.3298350824587705
0.035351000000000035,7.088825855300901,2.001e-06,0.0006666666666666666,0.3498250874562718
0.036018000000000036,8.421492156903282,2.668e-06,0.001,0.3498250874562718
0.03668500000000004,10.125247828445694,3.3350000000000003e-06,0.001,0.37981009495252366
0.03735200000000004,11.625186373392278,4.224333333333334e-06,0.0013333333333333333,0.3898050974512743
0.03801900000000004,12.455521000150151,5.336e-06,0.0016666666666666668,0.4297851074462768
0.03868600000000004,14.169269335187858,6.6700000000000005e-06,0.002,0.43978010994502736
0.03935300000000004,16.855308457014047,8.226333333333335e-06,0.0023333333333333335,0.48975512243878044
0.04002000000000004,19.693012983700957,1.0005e-05,0.0026666666666666666,0.4997501249375311
0.04068700000000004,23.96251132841531,1.2006e-05,0.003,0.5497251374312843
0.041354000000000044,28.46814808978999,1.4229333333333335e-05,0.0033333333333333335,0.579710144927536
0.042021000000000044,31.772463852415807,1.6897333333333335e-05,0.004,0.6296851574212893
0.042688000000000045,35.03549614512629,1.9565333333333334e-05,0.004,0.6496751624187905
0.043355000000000046,37.81345185147033,2.2455666666666666e-05,0.004333333333333333,0.6996501749125436
0.04402200000000005,41.825308178908614,2.5568333333333334e-05,0.004666666666666667,0.7296351824087955
0.04468900000000005,47.702038331972645,2.890333333333333e-05,0.005,0.7796101949025487
0.04535600000000005,53.16768297173919,3.2460666666666666e-05,0.005333333333333333,0.8095952023988007
0.04602300000000005,57.65068351796314,3.6685e-05,0.006333333333333333,0.8495752123938032
0.04669000000000005,64.40737751752775,4.090933333333333e-05,0.006333333333333333,0.8895552223888058
0.04735700000000005,71.77318109378638,4.580066666666666e-05,0.007333333333333333,0.9295352323838082
0.04802400000000005,80.65180307194339,5.091433333333333e-05,0.007666666666666667,0.9795102448775613
