Timestamp,24.07.2020 13:40:47,Timestamp,24.07.2020 13:40:47
Interval,0.0005,Interval,0.0005
Channel name,"F",Channel name,"x"
Unit,"V",Unit,"V"
0,0.044981458711207865,0,-2.2227698024327038
0.0005,0.056404603533881569,0.0005,-2.2214820905408561
0.001,0.031305862068726965,0.001,-2.22373558635821
0.0015,0.023583171843325042,0.0015,-2.2243794423117005
0.002,0.044498790608007294,0.002,-2.2230917304072424
0.0025,0.0652535181638529,0.0025,-2.2198724506902261
0.003,0.037419658313838214,0.003,-2.222125946485519
0.0035,0.021491609862417924,0.0035,-2.2250232982677143
0.004,0.043855233135536444,0.004,-2.2230917304072424
0.0045,0.057530829050226141,0.0045,-2.2218040185128722
0.005,0.033075645208889726,0.005,-2.2230917304072424
0.0055,0.030018747049181844,0.0055,-2.22373558635821
0.006,0.042246339446664248,0.006,-2.2234136583824107
0.0065,0.048521024771235315,0.0065,-2.2224478744587963
0.007,0.046912131114147375,0.007,-2.2230917304072424
0.0075,0.034040981461456683,0.0075,-2.22373558635821
0.008,0.043533454398641903,0.008,-2.2224478744587963
0.0085,0.05946150135171676,0.0085,-2.2227698024327038
0.009,0.038545883920406046,0.009,-2.2224478744587963
0.0095,0.02100894171024778,0.0095,-2.2250232982677143
0.01,0.046912131114147375,0.01,-2.2224478744587963
0.0105,0.067023301051191753,0.0105,-2.2214820905408561
0.011,0.033558313335675868,0.011,-2.2227698024327038
0.0115,0.0078160118179162463,0.0115,-2.2247013702893916
0.012,0.050290807781438664,0.012,-2.2224478744587963
0.0125,0.064288182038079164,0.0125,-2.2205163066285878
0.013,0.02647918070831929,0.013,-2.2218040185128722
0.0135,0.012803582965839472,0.0135,-2.2247013702893916
0.014,0.045625016180606687,0.014,-2.2227698024327038
0.0145,0.056404603533881569,0.0145,-2.2211601625694697
0.015,0.037902326431604239,0.015,-2.2224478744587963
0.0155,0.021813388629962079,0.0155,-2.22373558635821
0.016,0.037741437059126533,0.016,-2.2224478744587963
0.0165,0.042568118185319047,0.0165,-2.2227698024327038
0.017,0.028731632022447509,0.017,-2.2227698024327038
0.0175,0.028088074506379797,0.0175,-2.2240575143346399
0.018,0.037741437059126533,0.018,-2.2234136583824107
0.0185,0.050612586509151951,0.0185,-2.2230917304072424
0.019,0.030984083314513869,0.019,-2.2230917304072424
0.0195,0.019078269091305489,0.0195,-2.2250232982677143
0.02,0.046268573648252577,0.02,-2.222125946485519
0.0205,0.055921935453834115,0.0205,-2.2224478744587963
0.021,0.035971653954542167,0.021,-2.2230917304072424
0.0215,0.021330720478475097,0.0215,-2.2247013702893916
0.022,0.042729007554481273,0.022,-2.2230917304072424
0.0225,0.06750596910915263,0.0225,-2.2211601625694697
0.023,0.036132543328241999,0.023,-2.2224478744587963
0.0235,0.016182260132022053,0.0235,-2.2259890822064663
0.024,0.045303237446126507,0.024,-2.2227698024327038
0.0245,0.056887271612960241,0.0245,-2.2214820905408561
0.025,0.03050141518235297,0.025,-2.2227698024327038
0.0255,0.0259965125666997,0.0255,-2.2243794423117005
0.026,0.041602781968032541,0.026,-2.2227698024327038
0.0265,0.048199246040690986,0.0265,-2.2224478744587963
0.027,0.047073020480347672,0.027,-2.2230917304072424
0.0275,0.034362760211419097,0.0275,-2.22373558635821
0.028,0.044337901240054288,0.028,-2.2227698024327038
0.0285,0.058657054561306064,0.0285,-2.2224478744587963
0.029,0.035971653954542167,0.029,-2.2227698024327038
0.0295,0.02036538417242572,0.0295,-2.2247013702893916
0.03,0.04771657794405617,0.03,-2.2230917304072424
0.0305,0.067666858461594884,0.0305,-2.2214820905408561
0.031,0.026800959468834165,0.031,-2.2227698024327038
0.0315,0.0054026708998256472,0.0315,-2.2256671542262509
0.032,0.048521024771235315,0.032,-2.222125946485519
0.0325,0.061231284281200622,0.0325,-2.2205163066285878
0.033,0.029214300158316296,0.033,-2.2224478744587963
0.0335,0.011677357232483334,0.0335,-2.2256671542262509
0.034,0.045625016180606687,0.034,-2.2234136583824107
0.0345,0.058657054561306064,0.0345,-2.2211601625694697
0.035,0.037741437059126533,0.035,-2.2230917304072424
0.0355,0.022296056780424948,0.0355,-2.2247013702893916
0.036,0.040315667005474183,0.036,-2.2234136583824107
0.0365,0.047394799212420409,0.0365,-2.2224478744587963
0.037,0.03050141518235297,0.037,-2.2224478744587963
0.0375,0.035006317710005438,0.0375,-2.2234136583824107
0.038,0.040798335117261546,0.038,-2.2227698024327038
0.0385,0.051899701415660554,0.0385,-2.2234136583824107
0.039,0.033719202711047808,0.039,-2.2227698024327038
0.0395,0.023583171843325042,0.0395,-2.2250232982677143
0.04,0.045785905547682422,0.04,-2.2234136583824107
0.0405,0.061553062994262928,0.0405,-2.2208382345987139
0.041,0.041763671337855808,0.041,-2.2230917304072424
0.0415,0.020043605402830518,0.0415,-2.2247013702893916
0.042,0.042407228816046715,0.042,-2.2227698024327038
0.0425,0.072493538985868036,0.0425,-2.2205163066285878
0.043,0.033397423960192227,0.043,-2.222125946485519
0.0435,0.017630264616302377,0.0435,-2.2259890822064663
0.044,0.044659679975850533,0.044,-2.22373558635821
0.0445,0.058978833277791867,0.0445,-2.2214820905408561
0.045,0.032110308952298383,0.045,-2.2227698024327038
0.0455,0.029375189536714245,0.0455,-2.22373558635821
0.046,0.037741437059126533,0.046,-2.2230917304072424
0.0465,0.045946794914648634,0.0465,-2.2218040185128722
0.047,0.045785905547682422,0.047,-2.2227698024327038
0.0475,0.029536078914999743,0.0475,-2.2230917304072424
0.048,0.041924560707568823,0.048,-2.222125946485519
0.0485,0.046912131114147375,0.0485,-2.2227698024327038
0.049,0.037580547686537867,0.049,-2.2234136583824107
0.0495,0.017791154002871588,0.0495,-2.2247013702893916
0.05,0.048199246040690986,0.05,-2.2227698024327038
0.0505,0.072654428335048718,0.0505,-2.2208382345987139
0.051,0.030179636427017847,0.051,-2.2230917304072424
0.0515,0.0068506754538249122,0.0515,-2.2256671542262509
0.052,0.047233909846438681,0.052,-2.2227698024327038
0.0525,0.066862411698326657,0.0525,-2.2198724506902261
0.053,0.028570742643599489,0.053,-2.2227698024327038
0.0535,0.011516467841541748,0.0535,-2.2256671542262509
0.054,0.048521024771235315,0.054,-2.2234136583824107
0.0545,0.061070394924509309,0.0545,-2.2214820905408561
0.055,0.037902326431604239,0.055,-2.2230917304072424
0.0555,0.024065839990039438,0.0555,-2.2240575143346399
0.056,0.043372565030029751,0.056,-2.2230917304072424
0.0565,0.045946794914648634,0.0565,-2.2224478744587963
0.057,0.030984083314513869,0.057,-2.2234136583824107
0.0575,0.037580547686537867,0.0575,-2.2230917304072424
0.058,0.03935033077891515,0.058,-2.2224478744587963
0.0585,0.059139722635873977,0.0585,-2.2224478744587963
0.059,0.035167207084373341,0.059,-2.2234136583824107
0.0595,0.022456946163685119,0.0595,-2.2253452262466671
0.06,0.046590352381418745,0.06,-2.2224478744587963
0.0605,0.063966403328638274,0.0605,-2.2211601625694697
0.061,0.035810764580731062,0.061,-2.2227698024327038
0.0615,0.022135167397051063,0.0615,-2.2275987221170084
0.062,0.046429463014890371,0.062,-2.2234136583824107
0.0625,0.069275751980211839,0.0625,-2.2214820905408561
0.063,0.034362760211419097,0.063,-2.2227698024327038
0.0635,0.015699591968530074,0.0635,-2.2253452262466671
0.064,0.041924560707568823,0.064,-2.22373558635821
0.0645,0.058817943919602572,0.0645,-2.2218040185128722
0.065,0.031627640822491636,0.065,-2.2230917304072424
0.0655,0.0259965125666997,0.0655,-2.2250232982677143
0.066,0.040154777634657433,0.066,-2.2230917304072424
0.0665,0.045785905547682422,0.0665,-2.2224478744587963
0.067,0.044016122503818894,0.067,-2.2227698024327038
0.0675,0.026800959468834165,0.0675,-2.2247013702893916
0.068,0.045142348078722007,0.068,-2.2224478744587963
0.0685,0.051256143963274707,0.0685,-2.2227698024327038
0.069,0.038063215803971012,0.069,-2.2230917304072424
0.0695,0.02116983109441839,0.0695,-2.2259890822064663
0.07,0.045785905547682422,0.07,-2.2224478744587963
0.0705,0.071367313538667682,0.0705,-2.222125946485519
0.071,0.026318291327892429,0.071,-2.2227698024327038
0.0715,0.0025066617634465307,0.0715,-2.2272767941336373
0.072,0.049003692866234051,0.072,-2.2227698024327038
0.0725,0.068632194574030914,0.0725,-2.222125946485519
0.073,0.028409853264638886,0.073,-2.222125946485519
0.0735,0.010390242101711683,0.0735,-2.2266329381687897
0.074,0.049325471595688376,0.074,-2.22373558635821
0.0745,0.063644624618772211,0.0745,-2.2227698024327038
0.075,0.039672109521543888,0.075,-2.222125946485519
0.0755,0.021813388629962079,0.0755,-2.2243794423117005
0.076,0.03886766266414194,0.076,-2.2227698024327038
0.0765,0.044820569343584055,0.0765,-2.2227698024327038
0.077,0.031466751445665339,0.077,-2.22373558635821
0.0775,0.034201870836493689,0.0775,-2.22373558635821
0.078,0.03886766266414194,0.078,-2.2227698024327038
0.0785,0.053669484400780586,0.0785,-2.2227698024327038
0.079,0.037258768941027545,0.079,-2.22373558635821
0.0795,0.016664928294480914,0.0795,-2.2269548661508978
0.08,0.044177011871991502,0.08,-2.2227698024327038
0.0805,0.065414407517777121,0.0805,-2.2214820905408561
0.081,0.03629343270183058,0.081,-2.2234136583824107
0.0815,0.021974278013563449,0.0815,-2.2272767941336373
0.082,0.043533454398641903,0.082,-2.2227698024327038
0.0825,0.071849981588097148,0.0825,-2.2224478744587963
0.083,0.039511220150284847,0.083,-2.2234136583824107
0.0835,0.016021370744306221,0.0835,-2.2266329381687897
0.084,0.042889896923533427,0.084,-2.2234136583824107
0.0845,0.063322845908480724,0.0845,-2.2234136583824107
0.085,0.03194941957580813,0.085,-2.2224478744587963
0.0855,0.029214300158316296,0.0855,-2.2250232982677143
0.086,0.043855233135536444,0.086,-2.2227698024327038
0.0865,0.048681914136343901,0.0865,-2.2227698024327038
0.087,0.046751241747837735,0.087,-2.2230917304072424
0.0875,0.03227119832867667,0.0875,-2.2243794423117005
0.088,0.044337901240054288,0.088,-2.2227698024327038
0.0885,0.045946794914648634,0.0885,-2.2227698024327038
0.089,0.03629343270183058,0.089,-2.2234136583824107
0.0895,0.018112932775666522,0.0895,-2.2263110101873123
0.09,0.042407228816046715,0.09,-2.2227698024327038
0.0905,0.070401977436973434,0.0905,-2.2218040185128722
