Axis1
Number of sampling data,512
Sampling time interval(ms),49.111
Time,Analog 1,Analog 2,Analog 3,Analog 4,Analog 5,Analog 6,Analog 7,Digital 1,Digital 2,Digital 3,Digital 4,Digital 5,Digital 6,Digital 7,Digital 8
ms,Servo motor speed,Torque,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected,Not selected
0.000000,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
49.111111,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
98.222222,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
147.333333,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
196.444444,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
245.555555,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
294.666666,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
343.777777,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
392.888888,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
441.999999,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
491.111110,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
540.222221,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
589.333332,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
638.444443,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
687.555554,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
736.666665,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
785.777776,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
834.888887,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
883.999998,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
933.111109,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
982.222220,0,2.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
1031.333331,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
1080.444442,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1129.555553,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1178.666664,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1227.777775,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1276.888886,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1325.999997,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
1375.111108,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
1424.222219,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1473.333330,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
1522.444441,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
1571.555552,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1620.666663,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
1669.777774,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
1718.888885,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
1767.999996,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
1817.111107,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
1866.222218,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
1915.333329,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.444440,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2013.555551,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
2062.666662,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
2111.777773,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2160.888884,0,1.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
2209.999995,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2259.111106,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2308.222217,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2357.333328,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2406.444439,0,2.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
2455.555550,0,2.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2504.666661,0,1.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2553.777772,-8.000000,-2.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
2602.888883,-17.000000,-3.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
2651.999994,-22.000000,-4.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2701.111105,-31.000000,-4.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
2750.222216,-37.000000,-5.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
2799.333327,-44.000000,-5.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
2848.444438,-49.000000,-5.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
2897.555549,-48.000000,-5.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
2946.666660,-49.000000,-6.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
2995.777771,-50.000000,-5.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
3044.888882,-49.000000,-5.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
3093.999993,-49.000000,-6.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
3143.111104,-49.000000,-6.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
3192.222215,-49.000000,-5.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
3241.333326,-49.000000,-6.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
3290.444437,-50.000000,-5.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
3339.555548,-50.000000,-5.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
3388.666659,-49.000000,-6.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
3437.777770,-49.000000,-6.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
3486.888881,-49.000000,-5.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
3535.999992,-50.000000,-6.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
3585.111103,-51.000000,-5.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
3634.222214,-50.000000,-5.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
3683.333325,-50.000000,-5.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
3732.444436,-51.000000,-5.100000,0,0,0,0,0,0,0,0,0,0,0,0,0
3781.555547,-50.000000,-5.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
3830.666658,-51.000000,-5.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
3879.777769,-51.000000,-5.300000,0,0,0,0,0,0,0,0,0,0,0,0,0
3928.888880,-51.000000,-4.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
3977.999991,-49.000000,-6.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
4027.111102,-51.000000,-5.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
4076.222213,-50.000000,-5.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
4125.333324,-49.000000,-5.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
4174.444435,-50.000000,-5.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
4223.555546,-51.000000,-4.900000,0,0,0,0,0,0,0,0,0,0,0,0,0
4272.666657,-50.000000,-5.700000,0,0,0,0,0,0,0,0,0,0,0,0,0
4321.777768,-49.000000,-5.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
4370.888879,-50.000000,-5.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
4419.999990,-48.000000,-6.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
4469.111101,-49.000000,-5.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
4518.222212,-49.000000,-5.500000,0,0,0,0,0,0,0,0,0,0,0,0,0
4567.333323,-48.000000,-5.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
4616.444434,-50.000000,-5.600000,0,0,0,0,0,0,0,0,0,0,0,0,0
4665.555545,-49.000000,-5.000000,0,0,0,0,0,0,0,0,0,0,0,0,0
4714.666656,-49.000000,-5.400000,0,0,0,0,0,0,0,0,0,0,0,0,0
4763.777767,-49.000000,-5.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
4812.888878,-50.000000,-4.800000,0,0,0,0,0,0,0,0,0,0,0,0,0
4861.999989,-49.000000,-5.200000,0,0,0,0,0,0,0,0,0,0,0,0,0
